contig	strand	ss3	supp_refFlat	supp_ensGene
chr11	-	117499043		3
chr11	-	117595393		2
chr11	-	117600291		2
chr11	-	117627748		1
chr11	-	117775183		3
chr11	-	117775910		3
chr11	-	117776141		3
chr11	-	117777340		3
chr11	-	117779202		3
chr11	-	117783775		3
chr11	-	117784179		3
chr11	-	117792841		2
chr11	-	117792843		1
chr11	-	117806474		1
chr11	-	117808333		2
chr11	-	117810251		2
chr11	-	117813334		2
chr11	-	117813736		2
chr11	-	117815981		2
chr11	-	117821801		2
chr11	-	117824500		2
chr11	-	117845755		2
chr11	-	117900210		1
chr11	-	117900529		1
chr11	-	117901611		3
chr11	-	117903298		3
chr11	-	117912406		3
chr11	-	117914093		3
chr11	-	117925185		3
chr11	-	117929956		3
chr11	-	117934087		3
chr11	-	117942767		3
chr11	-	117953559		3
chr11	-	117955846		3
chr11	-	117967925		3
chr11	-	117969048		3
chr11	-	117980782		3
chr11	-	117982666		3
chr11	-	117985146		3
chr11	-	117986264		3
chr11	-	117990717		3
chr11	-	117991846		3
chr11	-	118001723		3
chr11	-	118013128		3
chr11	-	118509398		1
chr11	-	119028952		1
chr11	-	119450967		3
chr11	-	119450969		1
chr11	-	119453437		4
chr11	-	119460774		4
chr11	-	119460990		4
chr11	-	119463746		4
chr11	-	119464647		4
chr11	-	119464852		4
chr11	-	119467322		4
chr11	-	119471155		4
chr11	-	119473170		4
chr11	-	119473404		4
chr11	-	119473877		2
chr11	-	119475131		4
chr11	-	119475481		4
chr11	-	119476090		4
chr11	-	119476445		4
chr11	-	119477131		4
chr11	-	119482342		4
chr11	-	119482747		4
chr11	-	119484530		4
chr11	-	119485418		3
chr11	-	119492211		1
chr11	-	119492226		3
chr11	-	119494250		4
chr11	-	119497962		4
chr11	-	119498930		4
chr11	-	119506027		3
chr11	-	119515422		4
chr11	-	119520646		1
chr11	-	119520679		3
chr11	-	119521831		4
chr11	-	119524195		4
chr11	-	119530492		4
chr11	-	119534269		4
chr11	-	119536268		4
chr11	-	119539230		4
chr11	-	119539793		4
chr11	-	119540218		4
chr11	-	119546000		4
chr11	-	119547414		4
chr11	-	119548427		4
chr11	-	119567647		4
chr11	-	119590547		4
chr11	-	119592917		4
chr11	-	119600090		4
chr11	-	119601423		4
chr11	-	119617757		4
chr11	-	119625292		4
chr11	-	119637152		4
chr11	-	119644177		3
chr11	-	119873918		1
chr11	-	119874109	1	3
chr11	-	119875655	1	3
chr11	-	119875877	1	3
chr11	-	119880850	1	3
chr11	-	119885631	1	3
chr11	-	119895359		1
chr11	-	119906913		4
chr11	-	119908738		4
chr11	-	119909999		4
chr11	-	119910594		4
chr11	-	119911286		4
chr11	-	119913969		3
chr11	-	119913989		1
chr11	-	119914290		4
chr11	-	119916597		4
chr11	-	119917182		4
chr11	-	119917677		4
chr11	-	119917910		4
chr11	-	119918280		4
chr11	-	119918721		4
chr11	-	119921173		3
chr11	-	119922860		4
chr11	-	119923091		4
chr11	-	119924592		4
chr11	-	119924979		4
chr11	-	119925207		4
chr11	-	119925476		4
chr11	-	119927398		4
chr11	-	119928589		4
chr11	-	119929959		4
chr11	-	119930281		4
chr11	-	119931290		1
chr11	-	119931299		3
chr11	-	119933328		3
chr11	-	119933481		1
chr11	-	119933536		1
chr11	-	119933832		4
chr11	-	119934797		4
chr11	-	119935185		4
chr11	-	119935554		4
chr11	-	119936437		4
chr11	-	119936814		4
chr11	-	119937841		4
chr11	-	119938037		1
chr11	-	119938428		4
chr11	-	119939509		4
chr11	-	119939741		4
chr11	-	119940970		4
chr11	-	119941437		4
chr11	-	119942361		4
chr11	-	119942649		4
chr11	-	119943898		4
chr11	-	119944123		4
chr11	-	119947152		4
chr11	-	119948876		4
chr11	-	119952150		4
chr11	-	119952495		4
chr11	-	119953547		4
chr11	-	119954208		4
chr11	-	119954551		4
chr11	-	119955923		4
chr11	-	119956119		4
chr11	-	119957122		4
chr11	-	119957313		4
chr11	-	119962354		4
chr11	-	119962920		4
chr11	-	119963538		4
chr11	-	119970284		3
chr11	-	119976916	1	1
chr11	-	119977430	1	1
chr11	-	119978688	1	1
chr11	-	119978946	1	1
chr11	-	119979151	1	1
chr11	-	119979431	1	1
chr11	-	119981013		1
chr11	-	119992722		6
chr11	-	119994132		6
chr11	-	119994358		6
chr11	-	119995112		6
chr11	-	119995436		5
chr11	-	119995443		1
chr11	-	119995453		1
chr11	-	119995581		1
chr11	-	119995822		4
chr11	-	119996737		1
chr11	-	119997268		2
chr11	-	120000180		2
chr11	-	120001847		6
chr11	-	120002840		6
chr11	-	120003096		6
chr11	-	120003619		6
chr11	-	120004163		6
chr11	-	120004506		1
chr11	-	12002220		1
chr11	-	120106587		1
chr11	-	120109355		1
chr11	-	120110330		1
chr11	-	120125617		1
chr11	-	120128158		2
chr11	-	120128855		4
chr11	-	120130047		5
chr11	-	120134507		4
chr11	-	120136589		5
chr11	-	120139889		5
chr11	-	120140762		5
chr11	-	120141939		5
chr11	-	120145999		5
chr11	-	120147600		5
chr11	-	120150942		4
chr11	-	120151123		4
chr11	-	120151724		2
chr11	-	120238356		1
chr11	-	120255262		1
chr11	-	120257549		1
chr11	-	120259233		1
chr11	-	120265246		1
chr11	-	120285712		1
chr11	-	120296303		1
chr11	-	120301785		2
chr11	-	120301981		2
chr11	-	120302868		2
chr11	-	120308809		2
chr11	-	120315673		1
chr11	-	120318797		2
chr11	-	120378438	1	1
chr11	-	120378620	1	1
chr11	-	120378941	1	1
chr11	-	120380265	1	1
chr11	-	120431538		1
chr11	-	120434026		1
chr11	-	120572460		1
chr11	-	120574330	1	2
chr11	-	120575894	1	3
chr11	-	120577112	1	3
chr11	-	120578000	1	3
chr11	-	120578568	1	3
chr11	-	120592825	1	3
chr11	-	120593815	1	3
chr11	-	120594673	1	3
chr11	-	120601448	1	3
chr11	-	120620745	1	3
chr11	-	120717693		1
chr11	-	120810197		1
chr11	-	120810200		1
chr11	-	120810793		2
chr11	-	120812105		2
chr11	-	120817263		2
chr11	-	120817404		1
chr11	-	120817487		2
chr11	-	120826620		1
chr11	-	120829707		1
chr11	-	120833401		1
chr11	-	120837265		1
chr11	-	120839357		1
chr11	-	120944725		1
chr11	-	120945257		1
chr11	-	120945697		2
chr11	-	120946295		2
chr11	-	121079740		1
chr11	-	121080454		8
chr11	-	121083689		1
chr11	-	121084178		8
chr11	-	121084802		8
chr11	-	121088316		7
chr11	-	121088371		1
chr11	-	121088443		1
chr11	-	121089461		8
chr11	-	121089621		8
chr11	-	121089666		1
chr11	-	121092920		7
chr11	-	121093676		9
chr11	-	121095671		9
chr11	-	121095838		8
chr11	-	121100719		9
chr11	-	121104278		9
chr11	-	121108931		9
chr11	-	121109751		9
chr11	-	121111111		8
chr11	-	121115396		8
chr11	-	121116165		1
chr11	-	121116168		1
chr11	-	121116323		1
chr11	-	121145857		2
chr11	-	121147369		2
chr11	-	121156536		2
chr11	-	121156720		2
chr11	-	121157588		1
chr11	-	121158539		2
chr11	-	121165782		2
chr11	-	121167060		2
chr11	-	121169545		2
chr11	-	121170308		2
chr11	-	121174640		2
chr11	-	121176306		2
chr11	-	121180214		2
chr11	-	121184562		2
chr11	-	121185538		2
chr11	-	121186416		2
chr11	-	121265901		1
chr11	-	121272922		4
chr11	-	121283654		5
chr11	-	121284540		5
chr11	-	121284797		5
chr11	-	121286414		5
chr11	-	121286607		5
chr11	-	121287366		4
chr11	-	121287842		5
chr11	-	121288106		5
chr11	-	121288990		5
chr11	-	121296912		5
chr11	-	121338054		3
chr11	-	121354948		3
chr11	-	121358541		3
chr11	-	121367163		3
chr11	-	121377680		3
chr11	-	121379368		3
chr11	-	121393959		3
chr11	-	121394619		3
chr11	-	121420394		3
chr11	-	121421677		3
chr11	-	121424763		2
chr11	-	121499302		1
chr11	-	121499752		1
chr11	-	121501246		1
chr11	-	121506117		1
chr11	-	121622296		1
chr11	-	121624837		1
chr11	-	121626157		1
chr11	-	121626345		1
chr11	-	121639360		1
chr11	-	121642306		1
chr11	-	121643700		1
chr11	-	121645301		1
chr11	-	121645930		2
chr11	-	121647592		1
chr11	-	121647793		1
chr11	-	121685321		1
chr11	-	121685531		1
chr11	-	121689649		1
chr11	-	121695435		1
chr11	-	121695716		1
chr11	-	121698202		1
chr11	-	121698914		1
chr11	-	121704190		1
chr11	-	121705738		1
chr11	-	121705954		1
chr11	-	121706774		1
chr11	-	121707161		1
chr11	-	121708046		1
chr11	-	122021085		2
chr11	-	122022340		1
chr11	-	122058359		3
chr11	-	122068330		1
chr11	-	122068797		3
chr11	-	122069079		3
chr11	-	122070899		3
chr11	-	122076338		2
chr11	-	122076442		1
chr11	-	122084519	1	1
chr11	-	122085062	1	1
chr11	-	122088341	1	1
chr11	-	122090086	1	1
chr11	-	122091588	1	1
chr11	-	122093496	1	1
chr11	-	122096095	1	1
chr11	-	122102706	1	1
chr11	-	122103761	1	1
chr11	-	122114121	1	1
chr11	-	122116328	1	1
chr11	-	122117133	1	1
chr11	-	122123421		8
chr11	-	122123482		1
chr11	-	122123537		1
chr11	-	122124491		8
chr11	-	122126777		1
chr11	-	122128516		8
chr11	-	122129256		9
chr11	-	122129459		9
chr11	-	122139562		9
chr11	-	122156863		9
chr11	-	122163819		9
chr11	-	122166319		8
chr11	-	122171409		4
chr11	-	122175371		9
chr11	-	122175635		9
chr11	-	122179964		9
chr11	-	122181259		9
chr11	-	122181852		9
chr11	-	122183900		9
chr11	-	122189072		9
chr11	-	122195130		5
chr11	-	122198736		3
chr11	-	122200391		9
chr11	-	122203820		9
chr11	-	122204571		9
chr11	-	122208223		9
chr11	-	122210693		9
chr11	-	122224820		9
chr11	-	122228042		2
chr11	-	122315477		1
chr11	-	122317520		3
chr11	-	122322209		3
chr11	-	122322540		3
chr11	-	122324860		3
chr11	-	122326508		3
chr11	-	122327241		3
chr11	-	122327752		2
chr11	-	122328384		1
chr11	-	122328395		2
chr11	-	122328614		3
chr11	-	122335284		3
chr11	-	122336684		3
chr11	-	122339241		2
chr11	-	122346581		1
chr11	-	122346584		1
chr11	-	122353396		3
chr11	-	122354695		2
chr11	-	122357138		2
chr11	-	122357141		1
chr11	-	122359817		3
chr11	-	122363762		3
chr11	-	122365955		3
chr11	-	122367556		2
chr11	-	122367578		1
chr11	-	122369113		1
chr11	-	122369953		3
chr11	-	122371448		2
chr11	-	122733833		2
chr11	-	122734834		2
chr11	-	122737341		2
chr11	-	122791129		1
chr11	-	122801722	1	3
chr11	-	122805680	1	4
chr11	-	122809051	1	4
chr11	-	122814912	1	4
chr11	-	122815626	1	4
chr11	-	122817687	1	3
chr11	-	122819632	1	4
chr11	-	122822210	1	4
chr11	-	122823291	1	4
chr11	-	122823938	1	4
chr11	-	122833324	1	4
chr11	-	122840030		2
chr11	-	122858511		4
chr11	-	122858724		4
chr11	-	122858988		4
chr11	-	122859596		4
chr11	-	122859824		4
chr11	-	122860066		4
chr11	-	122860516		4
chr11	-	122861042		4
chr11	-	122862104		1
chr11	-	122862868		4
chr11	-	122864079		1
chr11	-	122864848		4
chr11	-	122867159		4
chr11	-	122867926		4
chr11	-	122868844		4
chr11	-	122869178		4
chr11	-	122869840		4
chr11	-	122872779		3
chr11	-	122873149		7
chr11	-	122873460		7
chr11	-	122876778		7
chr11	-	122877838		7
chr11	-	122882336		7
chr11	-	122885337		7
chr11	-	122886645		7
chr11	-	122907256		6
chr11	-	122982918		3
chr11	-	123025587		1
chr11	-	123025743		3
chr11	-	123030302		3
chr11	-	123034853		7
chr11	-	123035384		7
chr11	-	123036183		1
chr11	-	123036209		6
chr11	-	123037126		6
chr11	-	123038098		7
chr11	-	123039454		7
chr11	-	123040769		7
chr11	-	123050015		7
chr11	-	123053548		7
chr11	-	123055120		7
chr11	-	123069599		7
chr11	-	123073012		7
chr11	-	123077288		7
chr11	-	123078054		7
chr11	-	123078346		6
chr11	-	123083940		7
chr11	-	123089545		7
chr11	-	123094466		7
chr11	-	123098796		7
chr11	-	123099990		6
chr11	-	123104117		5
chr11	-	123107992		4
chr11	-	123142352		1
chr11	-	123145880		1
chr11	-	123147830		1
chr11	-	123177069		2
chr11	-	123179363		2
chr11	-	123184079		1
chr11	-	123185897		2
chr11	-	123190484		2
chr11	-	123190672		2
chr11	-	123190943		2
chr11	-	123191914		2
chr11	-	123195299		2
chr11	-	123197039		2
chr11	-	123197254		2
chr11	-	123199242		2
chr11	-	123201936		2
chr11	-	123202512		2
chr11	-	123202771		2
chr11	-	123203623		2
chr11	-	123205995		2
chr11	-	123207712		2
chr11	-	123208448		2
chr11	-	123210342		2
chr11	-	123210575		2
chr11	-	123210790		2
chr11	-	123211651		2
chr11	-	123213254		2
chr11	-	123214743		2
chr11	-	123217796		2
chr11	-	123220378		1
chr11	-	123226643		2
chr11	-	123231550		2
chr11	-	123234105		2
chr11	-	123237344		1
chr11	-	12324		2
chr11	-	123306520	1	1
chr11	-	123310765		1
chr11	-	123312176	1	2
chr11	-	123320581	1	2
chr11	-	123365204		3
chr11	-	123368266		2
chr11	-	123368628		3
chr11	-	123373448		1
chr11	-	123377825		6
chr11	-	123379337		6
chr11	-	123392873		6
chr11	-	123393644		6
chr11	-	123412877		6
chr11	-	123432733		1
chr11	-	123466793		1
chr11	-	123511270		1
chr11	-	123512107		1
chr11	-	123513947		1
chr11	-	123515883		1
chr11	-	123516557		1
chr11	-	123519373		1
chr11	-	123519621		1
chr11	-	123521216		1
chr11	-	123656084		1
chr11	-	123839117	1	7
chr11	-	123844019	1	7
chr11	-	123844723	1	7
chr11	-	123845575		1
chr11	-	123845585	1	4
chr11	-	123872443		1
chr11	-	123872961		1
chr11	-	124011879		1
chr11	-	124229640		3
chr11	-	124230371		3
chr11	-	124231652		3
chr11	-	124234903		3
chr11	-	124236501		3
chr11	-	124237317		3
chr11	-	124238463		3
chr11	-	124239088		3
chr11	-	124239440		3
chr11	-	124241025		3
chr11	-	124243706		3
chr11	-	124243948		3
chr11	-	124244254		3
chr11	-	124245588		3
chr11	-	124246382		3
chr11	-	124248084		3
chr11	-	124249984		3
chr11	-	124251053		3
chr11	-	124251452		3
chr11	-	124254141		3
chr11	-	124257626		3
chr11	-	124258009		3
chr11	-	124258369		3
chr11	-	124259010		3
chr11	-	124260281		3
chr11	-	124265286		3
chr11	-	124266793		3
chr11	-	124275896		3
chr11	-	124277297		2
chr11	-	124281200		3
chr11	-	124288667		2
chr11	-	124288671		1
chr11	-	124300914		2
chr11	-	124303730		3
chr11	-	124305571		3
chr11	-	124321902		3
chr11	-	124324418		3
chr11	-	124328332		3
chr11	-	124331228		3
chr11	-	124332273		3
chr11	-	124340275		3
chr11	-	124354561		3
chr11	-	124361803		2
chr11	-	124370057		3
chr11	-	124375902		3
chr11	-	124386586		3
chr11	-	124389295		3
chr11	-	124398091		1
chr11	-	124439839		1
chr11	-	124594028		1
chr11	-	124594488		1
chr11	-	124655125		1
chr11	-	124689862		3
chr11	-	124694401		1
chr11	-	124698083		5
chr11	-	124699033		6
chr11	-	124704979		6
chr11	-	124710276		6
chr11	-	124718236		6
chr11	-	124720588		6
chr11	-	124722252		6
chr11	-	124724697		6
chr11	-	124725407		6
chr11	-	124728842		6
chr11	-	12474522		1
chr11	-	12474525		1
chr11	-	12474998		1
chr11	-	124792514		1
chr11	-	124830109		1
chr11	-	124830627		1
chr11	-	124830800		1
chr11	-	124831081		1
chr11	-	124831535		1
chr11	-	124857533		5
chr11	-	124857827		5
chr11	-	124859672		5
chr11	-	124859818		1
chr11	-	124859850		3
chr11	-	124859976		1
chr11	-	124860156		5
chr11	-	124860410		5
chr11	-	124862447		5
chr11	-	124863855		5
chr11	-	124864070		5
chr11	-	124867198		5
chr11	-	124867454		5
chr11	-	124870829		5
chr11	-	124875059		5
chr11	-	124875436		5
chr11	-	124876241		5
chr11	-	124877304		5
chr11	-	124877630		5
chr11	-	124879050		5
chr11	-	124879362		5
chr11	-	124882097		4
chr11	-	124883242		5
chr11	-	124885916		4
chr11	-	124887674		5
chr11	-	124890116		5
chr11	-	124891734		5
chr11	-	124895714		5
chr11	-	12553058		1
chr11	-	12614		2
chr11	-	12651203		1
chr11	-	12651238		1
chr11	-	12651378		1
chr11	-	12651403		1
chr11	-	12651851		1
chr11	-	12652376		1
chr11	-	12653323		1
chr11	-	12653326		1
chr11	-	126541981		1
chr11	-	126542695		1
chr11	-	12689077		3
chr11	-	12689625		2
chr11	-	12720609		1
chr11	-	12766879		1
chr11	-	12767432		1
chr11	-	127925303		1
chr11	-	127934622		1
chr11	-	128650637		1
chr11	-	128656347		1
chr11	-	128658244		1
chr11	-	128667454		1
chr11	-	128667965		1
chr11	-	128668606		1
chr11	-	128673148		1
chr11	-	128838832		1
chr11	-	128855066		1
chr11	-	128913744		2
chr11	-	128917530		2
chr11	-	128920979		2
chr11	-	128923641		2
chr11	-	129055602		2
chr11	-	129179671		2
chr11	-	12927		2
chr11	-	129364416		2
chr11	-	129539382		2
chr11	-	129961622		1
chr11	-	129961838		1
chr11	-	129962258		1
chr11	-	129986618		1
chr11	-	129992439		1
chr11	-	129993489		1
chr11	-	129994937		2
chr11	-	130224104		1
chr11	-	130232334		4
chr11	-	130233943		2
chr11	-	130234587		7
chr11	-	130241027		7
chr11	-	130242616		7
chr11	-	130247280		7
chr11	-	130248833		7
chr11	-	130256836		7
chr11	-	130259131		4
chr11	-	130262610		7
chr11	-	130268696		7
chr11	-	130271423		7
chr11	-	130272663		7
chr11	-	130276593		7
chr11	-	130279188		7
chr11	-	130284241		7
chr11	-	130285573		7
chr11	-	130290928		7
chr11	-	130304537		2
chr11	-	130306135		5
chr11	-	130314014		4
chr11	-	130343966		4
chr11	-	130355546		3
chr11	-	130468003		3
chr11	-	130634232		2
chr11	-	130638130		1
chr11	-	130640304		1
chr11	-	130641222		3
chr11	-	130643870		3
chr11	-	130644068		3
chr11	-	130650627		3
chr11	-	130652045		3
chr11	-	130656665		3
chr11	-	130665307		3
chr11	-	130671024		3
chr11	-	131111159		1
chr11	-	131113381		1
chr11	-	131114147		2
chr11	-	131472555		1
chr11	-	131479882		1
chr11	-	131480748		2
chr11	-	131483888		2
chr11	-	131484990		1
chr11	-	131989498		1
chr11	-	131990252		1
chr11	-	131990678		2
chr11	-	131990832		2
chr11	-	131991106		2
chr11	-	131991492		2
chr11	-	131991688		2
chr11	-	131991974		2
chr11	-	131992368		2
chr11	-	131992554		2
chr11	-	131992905		2
chr11	-	131993139		2
chr11	-	131993371		2
chr11	-	131993812		2
chr11	-	131994882		2
chr11	-	132048398		2
chr11	-	132049092		1
chr11	-	132049175		1
chr11	-	132049869		2
chr11	-	132051744		2
chr11	-	132054059		2
chr11	-	132065251		1
chr11	-	132095309		2
chr11	-	132105244		2
chr11	-	132109217		2
chr11	-	132111034		2
chr11	-	132133581		2
chr11	-	132168968		1
chr11	-	132259727		1
chr11	-	132260112		1
chr11	-	132430804		1
chr11	-	132431739		1
chr11	-	132433588		2
chr11	-	132433799		2
chr11	-	132434048		2
chr11	-	132458611		1
chr11	-	132458795		1
chr11	-	132459567		1
chr11	-	132460117		1
chr11	-	132463803		1
chr11	-	132464090		1
chr11	-	132465960		1
chr11	-	132468904		1
chr11	-	132470944		1
chr11	-	132472098		1
chr11	-	132474669		1
chr11	-	132475216		1
chr11	-	132475584		1
chr11	-	132475851		1
chr11	-	132476185		1
chr11	-	132476415		1
chr11	-	132476831		1
chr11	-	132481426		1
chr11	-	132481869		1
chr11	-	132482242		1
chr11	-	132490239		1
chr11	-	132490410		1
chr11	-	132490948		1
chr11	-	132492347		1
chr11	-	132494285		1
chr11	-	132494801		1
chr11	-	132497244		1
chr11	-	132497480		1
chr11	-	132498468		1
chr11	-	132500658		1
chr11	-	132501526		1
chr11	-	132501767		1
chr11	-	132501969		1
chr11	-	132505594		1
chr11	-	132506116		1
chr11	-	132506550		1
chr11	-	132506908		1
chr11	-	132508684		1
chr11	-	132508986		1
chr11	-	132509366		1
chr11	-	132509815		1
chr11	-	132510918		1
chr11	-	132511194		1
chr11	-	132513123		1
chr11	-	132513518		1
chr11	-	132513694		1
chr11	-	132514169		1
chr11	-	132514770		1
chr11	-	132526311		1
chr11	-	132559812		1
chr11	-	132561219		1
chr11	-	132563469		1
chr11	-	132567003		1
chr11	-	132567990		1
chr11	-	132569514		1
chr11	-	132574138		1
chr11	-	132577839		1
chr11	-	132583565		1
chr11	-	132584041		1
chr11	-	132586433		1
chr11	-	132594498		1
chr11	-	132613071		1
chr11	-	132614704		1
chr11	-	132616010		1
chr11	-	132616986		1
chr11	-	132617828		1
chr11	-	132622894		1
chr11	-	132624749		1
chr11	-	132626917		1
chr11	-	132629285		1
chr11	-	132631599		1
chr11	-	132633537		1
chr11	-	132636161		1
chr11	-	132636640		1
chr11	-	132638357		1
chr11	-	132642008		1
chr11	-	132645691		1
chr11	-	132647527		1
chr11	-	132648878		1
chr11	-	132651374		1
chr11	-	132654453		1
chr11	-	132676890		2
chr11	-	132677671		1
chr11	-	132678377		2
chr11	-	132679857		3
chr11	-	132681650		3
chr11	-	132682550		3
chr11	-	132683122		3
chr11	-	132686538		3
chr11	-	132688324		3
chr11	-	132690943		3
chr11	-	132691424		3
chr11	-	132693094		3
chr11	-	132697458		3
chr11	-	132700079		3
chr11	-	132700688		3
chr11	-	132702292		3
chr11	-	132706854		3
chr11	-	132710511		1
chr11	-	132746212		2
chr11	-	132752892		1
chr11	-	132759648		1
chr11	-	132872002		1
chr11	-	132881955		1
chr11	-	132899198		1
chr11	-	132900224		1
chr11	-	132900600		1
chr11	-	132902816		1
chr11	-	132902912		1
chr11	-	132909033		1
chr11	-	132920144		1
chr11	-	132925522		2
chr11	-	132929908		1
chr11	-	132932449		1
chr11	-	132933440		1
chr11	-	133023499		1
chr11	-	133023889		1
chr11	-	133025904		1
chr11	-	133030646		1
chr11	-	133031358		1
chr11	-	133032147		1
chr11	-	133035879		1
chr11	-	13310		2
chr11	-	13497653	1	2
chr11	-	13500417	1	2
chr11	-	13501188	1	2
chr11	-	13502678	1	2
chr11	-	13507772	1	2
chr11	-	13508943	1	2
chr11	-	13512180	1	2
chr11	-	13515313	1	2
chr11	-	13524066	1	2
chr11	-	13525566	1	2
chr11	-	13527444	1	2
chr11	-	13535472	1	2
chr11	-	13536289	1	2
chr11	-	13538745	1	2
chr11	-	13541098	1	2
chr11	-	13541791	1	2
chr11	-	13554775	1	2
chr11	-	13556255	1	2
chr11	-	13558931	1	2
chr11	-	13562265	1	2
chr11	-	13578572	1	1
chr11	-	13624145	1	2
chr11	-	13634		2
chr11	-	13706579	1	2
chr11	-	13714446	1	2
chr11	-	13719836	1	2
chr11	-	13732254		1
chr11	-	13850959		2
chr11	-	13853257		2
chr11	-	13860841		2
chr11	-	13874963		2
chr11	-	13880363		1
chr11	-	13895269		2
chr11	-	13896738		1
chr11	-	13944557		1
chr11	-	13950639		1
chr11	-	13951627		1
chr11	-	13959003		1
chr11	-	13975894		1
chr11	-	14021		2
chr11	-	14037133		1
chr11	-	14118082		1
chr11	-	14332414		1
chr11	-	14334175		1
chr11	-	14367794	1	1
chr11	-	14380590	1	1
chr11	-	14382965	1	1
chr11	-	14479204		3
chr11	-	14480225		1
chr11	-	14481241		2
chr11	-	14482040		4
chr11	-	14482887		4
chr11	-	14483256		2
chr11	-	14484791		4
chr11	-	14952119		1
chr11	-	14954715		1
chr11	-	14957440		1
chr11	-	14959394		1
chr11	-	14997664		1
chr11	-	15000375		1
chr11	-	15004056		1
chr11	-	15004446		1
chr11	-	15005442		1
chr11	-	15065295		1
chr11	-	15141536		1
chr11	-	15254246		1
chr11	-	15368822		1
chr11	-	15904432		1
chr11	-	15906945		1
chr11	-	15907801		1
chr11	-	15912212		1
chr11	-	15912523		1
chr11	-	15939397		1
chr11	-	15940316		1
chr11	-	15944439		1
chr11	-	15945820		1
chr11	-	15957970		1
chr11	-	15990104		1
chr11	-	16024609		2
chr11	-	16026268		2
chr11	-	16028066		2
chr11	-	16030649		2
chr11	-	16032536		2
chr11	-	16033507		2
chr11	-	16036950		2
chr11	-	16039857		2
chr11	-	16049204		2
chr11	-	16050493		2
chr11	-	16053601		2
chr11	-	16055197		2
chr11	-	16061471		2
chr11	-	16061991		2
chr11	-	16062955		2
chr11	-	16065155		2
chr11	-	16069603		2
chr11	-	16078571		2
chr11	-	16081783		2
chr11	-	16083580		2
chr11	-	16085794		2
chr11	-	16088574		2
chr11	-	16090303		2
chr11	-	16091988		2
chr11	-	16095213		2
chr11	-	16097048		2
chr11	-	16179077	1	2
chr11	-	16180711	1	2
chr11	-	16182708	1	2
chr11	-	16183230	1	2
chr11	-	16186498	1	2
chr11	-	16187189		1
chr11	-	16187299	1	2
chr11	-	16187662	1	2
chr11	-	16189508	1	2
chr11	-	16192369	1	2
chr11	-	16193433	1	2
chr11	-	16194078	1	2
chr11	-	1622030	1	1
chr11	-	16221885		1
chr11	-	16233376		1
chr11	-	16235329		1
chr11	-	16281148	1	2
chr11	-	16281908	1	2
chr11	-	16283104	1	2
chr11	-	16283743		1
chr11	-	16315005		1
chr11	-	16315913		1
chr11	-	16319237		1
chr11	-	16322993		1
chr11	-	16337503		1
chr11	-	16340562		1
chr11	-	16344922		1
chr11	-	16347046		1
chr11	-	16350171		1
chr11	-	16352146		1
chr11	-	16352858		1
chr11	-	1648341		1
chr11	-	16515798	1	3
chr11	-	16517680	1	3
chr11	-	16527368	1	2
chr11	-	16623670	1	3
chr11	-	17032994	1	4
chr11	-	17035157	1	3
chr11	-	17035182		1
chr11	-	17036282	1	4
chr11	-	17043540	1	4
chr11	-	17052694	1	4
chr11	-	17053663	1	4
chr11	-	17058790	1	4
chr11	-	17062540	1	4
chr11	-	17065813	1	4
chr11	-	17069682	1	3
chr11	-	17069800		1
chr11	-	17070116	1	3
chr11	-	17072294	1	4
chr11	-	17073650	1	4
chr11	-	17078740	1	4
chr11	-	17079372	1	4
chr11	-	17082420	1	4
chr11	-	17082709	1	4
chr11	-	17083824	1	4
chr11	-	17094569	1	4
chr11	-	17096193	1	3
chr11	-	17110397		1
chr11	-	1713671		1
chr11	-	1717128		1
chr11	-	17242135		1
chr11	-	17300931		1
chr11	-	17623842		1
chr11	-	17628458		1
chr11	-	17650893		1
chr11	-	17658413		1
chr11	-	17672500		1
chr11	-	17677463		1
chr11	-	17694668		1
chr11	-	17709484		1
chr11	-	17976420		2
chr11	-	17979090	1	6
chr11	-	17987710	1	6
chr11	-	18022277		1
chr11	-	18022311		1
chr11	-	18022341		1
chr11	-	18028910	1	5
chr11	-	18034200		1
chr11	-	18038047		1
chr11	-	1871066		1
chr11	-	1872692		1
chr11	-	1873089		1
chr11	-	1874889		1
chr11	-	1877103		1
chr11	-	1877452		1
chr11	-	1877824		1
chr11	-	1878484		1
chr11	-	1879014		1
chr11	-	1888428		1
chr11	-	1888676		1
chr11	-	1890765		1
chr11	-	1890839		1
chr11	-	190035		1
chr11	-	1918456		1
chr11	-	1922139		1
chr11	-	1924234		1
chr11	-	1931855		1
chr11	-	1933917		1
chr11	-	1934036		1
chr11	-	1934506		1
chr11	-	1936057		1
chr11	-	19479471		2
chr11	-	19482924		2
chr11	-	19483938		2
chr11	-	19487813		2
chr11	-	19488239		1
chr11	-	1951082		1
chr11	-	1951747		1
chr11	-	1955110		1
chr11	-	1955757		1
chr11	-	1956616		1
chr11	-	1959736		1
chr11	-	1961076		1
chr11	-	1961956		1
chr11	-	1962151		1
chr11	-	1963098		1
chr11	-	1963432		1
chr11	-	1964126		1
chr11	-	197971	1	6
chr11	-	1991627		1
chr11	-	1992359		1
chr11	-	199351	1	6
chr11	-	1993647		1
chr11	-	1997317		1
chr11	-	1999097		1
chr11	-	199932	1	6
chr11	-	20094204		1
chr11	-	20095160		1
chr11	-	20099093		1
chr11	-	20104455		1
chr11	-	20105645		1
