contig	strand	ss3	supp_refFlat	supp_ensGene
chr13	+	53319229	2	2
chr13	+	53324412	2	2
chr13	+	53355093		1
chr13	+	53357062		1
chr13	+	53359997		1
chr13	+	53363213		1
chr13	+	53364437		1
chr13	+	53366227		1
chr13	+	53366792		1
chr13	+	53369117		1
chr13	+	53369656		1
chr13	+	53369734		1
chr13	+	53369855		1
chr13	+	53370084		1
chr13	+	53371120		1
chr13	+	53374057		1
chr13	+	53377943		1
chr13	+	53379157		1
chr13	+	53379974		1
chr13	+	53380814		1
chr13	+	53382906		1
chr13	+	53385235		1
chr13	+	53386118		1
chr13	+	53392745		1
chr13	+	53394253		1
chr13	+	53397212		1
chr13	+	53397873		1
chr13	+	53398939		1
chr13	+	53401043		1
chr13	+	53406194		1
chr13	+	53409883		1
chr13	+	53410271		1
chr13	+	53413916		1
chr13	+	53415339		1
chr13	+	53418444		1
chr13	+	53419258		1
chr13	+	53419741		1
chr13	+	53507237		1
chr13	+	53507267		1
chr13	+	53507271		1
chr13	+	53531386	1	
chr13	+	53531406	1	
chr13	+	53531408	1	
chr13	+	53531414	1	
chr13	+	53531424	1	
chr13	+	53531426		1
chr13	+	53531438		1
chr13	+	53531442	1	
chr13	+	53651970		1
chr13	+	53877565		1
chr13	+	54915008		1
chr13	+	54915069		1
chr13	+	55283981	1	1
chr13	+	55287144	1	1
chr13	+	56018113		1
chr13	+	56025883		1
chr13	+	56077085		1
chr13	+	56096834		1
chr13	+	56098742		2
chr13	+	56114438		2
chr13	+	56115261		2
chr13	+	56120366		1
chr13	+	56121585		2
chr13	+	56129386		2
chr13	+	56151434		2
chr13	+	56157052		2
chr13	+	56161619		2
chr13	+	56173047		2
chr13	+	56183024		2
chr13	+	56204221		3
chr13	+	56206861		2
chr13	+	56207922		2
chr13	+	56215314		2
chr13	+	56216191		2
chr13	+	56234158		2
chr13	+	56235248		2
chr13	+	56236144		2
chr13	+	56262237		1
chr13	+	56262451		1
chr13	+	56262977		1
chr13	+	56514033		1
chr13	+	56521249	1	1
chr13	+	56522226	1	1
chr13	+	56524166	1	1
chr13	+	56529184	1	1
chr13	+	56530678	1	1
chr13	+	56532434	1	1
chr13	+	56533870	1	1
chr13	+	56534884	1	1
chr13	+	56536290	1	1
chr13	+	56547994	1	1
chr13	+	56548293	1	1
chr13	+	56552483	1	1
chr13	+	56552825	1	1
chr13	+	56554090	1	1
chr13	+	56555100	1	1
chr13	+	56559244	1	1
chr13	+	56559893	1	1
chr13	+	56560600	1	1
chr13	+	56561848	1	1
chr13	+	56562084	1	1
chr13	+	56562972	1	1
chr13	+	56564732	1	1
chr13	+	56565032	1	1
chr13	+	56565397	1	1
chr13	+	56571738	1	1
chr13	+	56577096	1	1
chr13	+	56582147	1	1
chr13	+	56583557	1	1
chr13	+	56585080	1	1
chr13	+	56586304	1	1
chr13	+	56587622	1	1
chr13	+	56587937	1	1
chr13	+	56588266	1	1
chr13	+	56589713	1	1
chr13	+	56590555	1	1
chr13	+	56591493	1	1
chr13	+	56601649	1	3
chr13	+	56603518	1	3
chr13	+	56604284	1	3
chr13	+	56604792	1	3
chr13	+	56607147	1	3
chr13	+	56608989	1	
chr13	+	56608990		2
chr13	+	56610493		2
chr13	+	56612894		1
chr13	+	56612896		1
chr13	+	56614132	1	3
chr13	+	56616731	1	3
chr13	+	56618524	1	3
chr13	+	56621707	1	3
chr13	+	56622749	1	3
chr13	+	57226409	1	1
chr13	+	57229083	1	1
chr13	+	57241245	1	1
chr13	+	57243860	1	1
chr13	+	57256246	1	2
chr13	+	57257410	1	2
chr13	+	57266142	1	2
chr13	+	57308610	1	2
chr13	+	57309866	1	2
chr13	+	57312730	1	2
chr13	+	57315323	1	2
chr13	+	57343826	1	2
chr13	+	57380035	1	2
chr13	+	57403454	1	1
chr13	+	57403475		1
chr13	+	57404998	1	2
chr13	+	57409196	1	2
chr13	+	57411382	1	2
chr13	+	57418872	1	2
chr13	+	57426539	1	2
chr13	+	57429546	1	2
chr13	+	57447578	1	2
chr13	+	57458312	1	2
chr13	+	57469391	1	2
chr13	+	57470509	1	2
chr13	+	57499751	1	2
chr13	+	57510678	1	2
chr13	+	57519495	1	2
chr13	+	60314026		1
chr13	+	60441090	1	1
chr13	+	60529320	1	
chr13	+	60533017	1	1
chr13	+	60536460	1	1
chr13	+	60537782	1	1
chr13	+	60538890	1	
chr13	+	60545758	1	
chr13	+	60551531	1	
chr13	+	60574525	1	2
chr13	+	60576071	1	2
chr13	+	60591096	1	2
chr13	+	60591302		1
chr13	+	60591487	1	2
chr13	+	60591680	1	2
chr13	+	60593946	1	2
chr13	+	60595484	1	2
chr13	+	60596648	1	1
chr13	+	60596651		1
chr13	+	60598806	1	2
chr13	+	60599527	1	1
chr13	+	60603196	1	2
chr13	+	60848657	1	
chr13	+	61363677		1
chr13	+	63548314	1	1
chr13	+	63727871	1	1
chr13	+	63760938	1	1
chr13	+	63813253	1	1
chr13	+	63825256	1	1
chr13	+	63892395	1	1
chr13	+	63957917	1	1
chr13	+	65551213	1	1
chr13	+	65750216		1
chr13	+	6679369	1	
chr13	+	6704950	1	2
chr13	+	67352016	1	1
chr13	+	67352255	1	1
chr13	+	67353016	1	1
chr13	+	67353707	1	1
chr13	+	67354807	1	1
chr13	+	67355016	1	1
chr13	+	67355432	1	1
chr13	+	67356107	1	1
chr13	+	67356511	1	1
chr13	+	67516962		1
chr13	+	67521194		1
chr13	+	67552475	1	1
chr13	+	67555423	1	1
chr13	+	67557623	1	1
chr13	+	67612200	1	1
chr13	+	67613808	1	1
chr13	+	67616728	1	1
chr13	+	67620757	1	1
chr13	+	67622113	1	1
chr13	+	67622383	1	1
chr13	+	67624957	1	1
chr13	+	67625839	1	1
chr13	+	67625994	1	1
chr13	+	67627262	1	1
chr13	+	67627756	1	1
chr13	+	67628586	1	1
chr13	+	67631320	1	1
chr13	+	67632253	1	1
chr13	+	67633025	1	1
chr13	+	67633801	1	1
chr13	+	67634021	1	1
chr13	+	67634926	1	1
chr13	+	67636398	1	1
chr13	+	67636922	1	1
chr13	+	67638827	1	1
chr13	+	67644286	1	1
chr13	+	67645211	1	1
chr13	+	67645748	1	1
chr13	+	67646204	1	1
chr13	+	67646516	1	1
chr13	+	67647510	1	1
chr13	+	67648529	1	1
chr13	+	67648767	1	1
chr13	+	67650260	1	1
chr13	+	67651519	1	1
chr13	+	67652699	1	1
chr13	+	67653020	1	1
chr13	+	67654435	1	1
chr13	+	67654837	1	1
chr13	+	67655686	1	1
chr13	+	67658185	1	1
chr13	+	67659302	1	1
chr13	+	67659915	1	1
chr13	+	67661490	1	1
chr13	+	67662666	1	1
chr13	+	67663038	1	1
chr13	+	67664680	1	1
chr13	+	67666026	1	1
chr13	+	67666176	1	1
chr13	+	67667135	1	1
chr13	+	67668427	1	1
chr13	+	67668641	1	1
chr13	+	67669774	1	1
chr13	+	67672045	1	1
chr13	+	67672633	1	1
chr13	+	67749210		1
chr13	+	6867388	1	2
chr13	+	68707597		2
chr13	+	68709225		2
chr13	+	68709773		4
chr13	+	68710061		5
chr13	+	68712024		5
chr13	+	68712731		4
chr13	+	68713260		3
chr13	+	68714224		3
chr13	+	68717645	1	4
chr13	+	68717980	1	4
chr13	+	68718731	1	4
chr13	+	68718943	1	4
chr13	+	68719150	1	4
chr13	+	68719474	1	4
chr13	+	68721170	1	4
chr13	+	68790939	1	1
chr13	+	68792869	1	1
chr13	+	68797859	1	1
chr13	+	68800469	1	1
chr13	+	68801376	1	1
chr13	+	68801835	1	1
chr13	+	68806595	1	1
chr13	+	68807287	1	1
chr13	+	68809440	1	1
chr13	+	68812619	1	1
chr13	+	68814874	1	1
chr13	+	68815916	1	1
chr13	+	68818331	1	1
chr13	+	68818543	1	1
chr13	+	68883008		1
chr13	+	68942317		1
chr13	+	6900758	1	2
chr13	+	69016108	1	1
chr13	+	69023733	1	1
chr13	+	69026887	1	1
chr13	+	69031059	1	1
chr13	+	69072403	1	1
chr13	+	69077866	1	1
chr13	+	69078225	1	1
chr13	+	69083179	1	1
chr13	+	69086856	1	1
chr13	+	69089150	1	1
chr13	+	69092491	1	1
chr13	+	69098093	1	1
chr13	+	69099661	1	1
chr13	+	6912728	1	2
chr13	+	69139556	1	1
chr13	+	69148678	1	1
chr13	+	69149342	1	1
chr13	+	69153159	1	1
chr13	+	69154194	1	1
chr13	+	69160635	1	1
chr13	+	69162283	1	1
chr13	+	69168920	1	1
chr13	+	69171303	1	1
chr13	+	69171608	1	1
chr13	+	69174564	1	1
chr13	+	69175256	1	1
chr13	+	69180747	1	1
chr13	+	69181146	1	1
chr13	+	69182271	1	1
chr13	+	69183826	1	1
chr13	+	69184608	1	1
chr13	+	69187707	1	1
chr13	+	69193929	1	1
chr13	+	69193970	1	
chr13	+	69199334		1
chr13	+	6930552	1	2
chr13	+	69564172		1
chr13	+	69628508		1
chr13	+	6982376	1	2
chr13	+	69862463		1
chr13	+	69865716		1
chr13	+	69867390		1
chr13	+	69873177		1
chr13	+	69878725		1
chr13	+	69885345		1
chr13	+	69885367		1
chr13	+	69889401		1
chr13	+	69894741		1
chr13	+	69895892		1
chr13	+	69899162		1
chr13	+	69900894		1
chr13	+	6995518	1	2
chr13	+	6999932	1	2
chr13	+	70164328	1	1
chr13	+	70174209		1
chr13	+	70174459		1
chr13	+	70176619		1
chr13	+	70177300	1	2
chr13	+	70177302		1
chr13	+	70179730	1	2
chr13	+	70182584	1	3
chr13	+	70203481		1
chr13	+	70204096		1
chr13	+	70229118	1	4
chr13	+	70229267	1	1
chr13	+	70236247		2
chr13	+	70240574	1	
chr13	+	70240576		1
chr13	+	70240729	1	4
chr13	+	70240952		2
chr13	+	70242355		2
chr13	+	70243469		1
chr13	+	70243509		2
chr13	+	70243510		1
chr13	+	70244436		2
chr13	+	70245782	1	1
chr13	+	70245899		1
chr13	+	70245909	1	3
chr13	+	70247217	1	5
chr13	+	70249680	1	5
chr13	+	70250001	1	5
chr13	+	70250947	1	5
chr13	+	70252787		4
chr13	+	70253207	1	1
chr13	+	70253260		4
chr13	+	70253563	1	5
chr13	+	70254917	1	5
chr13	+	70257464	1	5
chr13	+	7039469	1	2
chr13	+	70516918	1	2
chr13	+	70517696	1	2
chr13	+	70519910	1	2
chr13	+	70524800	1	2
chr13	+	70527263	1	3
chr13	+	70528775	1	3
chr13	+	70532314	1	3
chr13	+	70546454		1
chr13	+	70556174	1	2
chr13	+	70556417	1	2
chr13	+	70556996		1
chr13	+	70559004	1	2
chr13	+	70841168		1
chr13	+	70855788	1	1
chr13	+	70859698	1	1
chr13	+	70861689	1	1
chr13	+	70861846	1	1
chr13	+	70863671	1	1
chr13	+	70875916	1	1
chr13	+	70877802	1	1
chr13	+	70879425	1	1
chr13	+	70881973	1	1
chr13	+	7098227	1	2
chr13	+	71107991	1	2
chr13	+	71109961	1	1
chr13	+	71112427	1	3
chr13	+	71113418	1	3
chr13	+	71132214		2
chr13	+	71134614	1	1
chr13	+	71136839	1	3
chr13	+	71147593		1
chr13	+	71180479	1	1
chr13	+	71181252	1	1
chr13	+	71181591	1	1
chr13	+	71183307	1	1
chr13	+	71192870		1
chr13	+	71193664		1
chr13	+	71196048	1	1
chr13	+	71197493	1	1
chr13	+	71198367	1	1
chr13	+	71199382	1	1
chr13	+	71200583	1	1
chr13	+	71333802	1	1
chr13	+	71335293	1	1
chr13	+	71337063	1	1
chr13	+	71337746	1	1
chr13	+	71338047	1	1
chr13	+	71338668	1	1
chr13	+	7136975	1	2
chr13	+	71614056		1
chr13	+	7255628		1
chr13	+	72818897	1	1
chr13	+	72822029	1	1
chr13	+	72830575	1	1
chr13	+	72834323	1	1
chr13	+	72836017	1	1
chr13	+	72840120	1	1
chr13	+	72849151	1	1
chr13	+	73151174		1
chr13	+	73203187	1	1
chr13	+	73206214	1	1
chr13	+	73239822	1	1
chr13	+	73255237	1	1
chr13	+	73265724	1	2
chr13	+	73269698		1
chr13	+	7330241	1	1
chr13	+	73319254	1	1
chr13	+	73333795	1	1
chr13	+	7358580	1	2
chr13	+	7358886	1	2
chr13	+	73708986	1	1
chr13	+	73718239	2	2
chr13	+	7371849	1	2
chr13	+	73726428	1	1
chr13	+	73728185	1	1
chr13	+	73730370	1	1
chr13	+	73731448	1	1
chr13	+	738111	1	
chr13	+	7382845	1	2
chr13	+	7384716	1	1
chr13	+	73931391	1	1
chr13	+	73932692	1	1
chr13	+	73934717	1	1
chr13	+	73936279	1	1
chr13	+	73938615	1	1
chr13	+	73939874	1	1
chr13	+	73940826	1	1
chr13	+	74155284	1	1
chr13	+	74221142	1	1
chr13	+	74224636	1	1
chr13	+	74228799	1	1
chr13	+	74230455	1	1
chr13	+	74232204	1	1
chr13	+	74232845	1	1
chr13	+	74234061	1	1
chr13	+	74235992	1	1
chr13	+	74239946	1	1
chr13	+	74240518	1	1
chr13	+	74240944	1	1
chr13	+	74332966	1	1
chr13	+	74462016	1	2
chr13	+	74470794		1
chr13	+	74472586		1
chr13	+	74474296		1
chr13	+	7460503	1	1
chr13	+	7463955	1	1
chr13	+	74764013		1
chr13	+	74766088		1
chr13	+	75060977	1	1
chr13	+	75066453	1	1
chr13	+	75111920		2
chr13	+	75115115	1	2
chr13	+	75117410	1	2
chr13	+	75117970	1	2
chr13	+	75118723	1	2
chr13	+	75120375	1	2
chr13	+	75124183	1	2
chr13	+	75126606	1	1
chr13	+	75142875	1	1
chr13	+	75158762		1
chr13	+	75164193		2
chr13	+	75167541		2
chr13	+	75171879		1
chr13	+	75177963	1	1
chr13	+	75180947	1	2
chr13	+	75181729	1	2
chr13	+	75182684	1	2
chr13	+	75183888	1	2
chr13	+	75184636	1	2
chr13	+	75185142	1	2
chr13	+	75187092	1	2
chr13	+	75187685	1	2
chr13	+	75192646	1	2
chr13	+	75192647	1	
chr13	+	75192686	1	
chr13	+	75192696	1	
chr13	+	75195151	1	2
chr13	+	75199924	1	2
chr13	+	75201596	1	2
chr13	+	75203295	1	2
chr13	+	75205245	1	2
chr13	+	75206549	1	2
chr13	+	75207855	1	2
chr13	+	75209080	1	2
chr13	+	75209873	1	2
chr13	+	75212558	1	2
chr13	+	75212873	1	2
chr13	+	75213693	1	2
chr13	+	75213923	1	2
chr13	+	75214948	1	2
chr13	+	75215814	1	2
chr13	+	75235077		1
chr13	+	7531092	1	1
chr13	+	75342956		1
chr13	+	75344177		1
chr13	+	7534816	1	1
chr13	+	75366010		1
chr13	+	75366898		1
chr13	+	7537079	1	1
chr13	+	75379357		1
chr13	+	75393475		1
chr13	+	75395117		1
chr13	+	76166859	1	1
chr13	+	76194885	1	1
chr13	+	76195193	1	
chr13	+	76195323	1	
chr13	+	76195336	1	
chr13	+	76195354	1	
chr13	+	76195355		1
chr13	+	76195385	1	
chr13	+	76197213	1	2
chr13	+	76198319	1	2
chr13	+	76202712	1	2
chr13	+	76203818	1	2
chr13	+	76213382	1	2
chr13	+	76268584	1	2
chr13	+	76274992	1	2
chr13	+	76275618	1	2
chr13	+	76284888	1	2
chr13	+	76288011	1	2
chr13	+	76289554	1	2
chr13	+	76295377	1	2
chr13	+	76298099	1	2
chr13	+	76335757	1	2
chr13	+	76342899	1	3
chr13	+	76346313	1	2
chr13	+	76347462	1	2
chr13	+	76353472	1	2
chr13	+	76363072	1	2
chr13	+	76367437	1	2
chr13	+	76952080		2
chr13	+	76957078		2
chr13	+	76962504		2
chr13	+	76963292		3
chr13	+	76965620		2
chr13	+	76979427		2
chr13	+	76980791		1
chr13	+	76989280	1	2
chr13	+	77000105	1	3
chr13	+	77004110	1	3
chr13	+	77029635	1	2
chr13	+	77031418	1	2
chr13	+	77031851	1	2
chr13	+	77035702	1	2
chr13	+	77048275	1	2
chr13	+	77050424	1	2
chr13	+	77051759	1	2
chr13	+	77073169	1	2
chr13	+	77075091	1	2
chr13	+	77075426		1
chr13	+	77485154		1
chr13	+	77602346		1
chr13	+	77604370	1	3
chr13	+	77610877	1	3
chr13	+	77610989	1	
chr13	+	77613859	1	3
chr13	+	77616228	1	3
chr13	+	77620226	1	3
chr13	+	77626216	1	3
chr13	+	77626778		1
chr13	+	77637128	1	3
chr13	+	77638444	1	3
chr13	+	77639371	1	3
chr13	+	77640764	1	3
chr13	+	77640859	1	
chr13	+	77640860		1
chr13	+	77640876		1
chr13	+	77640877	1	
chr13	+	77641803	1	2
chr13	+	77641804		1
chr13	+	77641805	1	
chr13	+	77644514	1	3
chr13	+	77647157	1	3
chr13	+	77647895	1	3
chr13	+	77648924	1	3
chr13	+	77664280	1	3
chr13	+	77666134	1	3
chr13	+	77670794	1	3
chr13	+	77675188	1	3
chr13	+	77676045	1	3
chr13	+	77678253	1	
chr13	+	77800179	1	1
chr13	+	77818842	2	2
chr13	+	77875989		1
chr13	+	77903723		1
chr13	+	77942275	1	5
chr13	+	77945171	1	4
chr13	+	78620199		1
chr13	+	78752330		2
chr13	+	78758126		2
chr13	+	78759579		2
chr13	+	78760296		3
chr13	+	78765413		2
chr13	+	78767026		2
chr13	+	78768849		2
chr13	+	78770865		2
chr13	+	78771467		2
chr13	+	78772227		2
chr13	+	78772290		1
chr13	+	78775009		1
chr13	+	78775999		1
chr13	+	78778960		1
chr13	+	78781484		2
chr13	+	78782543		2
chr13	+	78782766		2
chr13	+	78784472		2
chr13	+	78785238		2
chr13	+	78787356		2
chr13	+	78808271	1	1
chr13	+	78811795		1
chr13	+	78812266	1	2
chr13	+	78813804	1	3
chr13	+	78814227		1
chr13	+	78815938	1	2
chr13	+	78818010	1	1
chr13	+	78820122	1	1
chr13	+	78822963		1
chr13	+	78824659		1
chr13	+	78825229		1
chr13	+	78827191		1
chr13	+	78833083		1
chr13	+	78853134	1	
chr13	+	78853360	1	
chr13	+	78853585	1	
chr13	+	78853905	1	
chr13	+	78854179	1	
chr13	+	78854660	1	
chr13	+	78854869	1	
chr13	+	78855326	1	
chr13	+	78855528	1	
chr13	+	78855758	1	
chr13	+	78888023	1	1
chr13	+	78889413	2	2
chr13	+	78892477	2	2
chr13	+	78897590	2	2
chr13	+	78900678	2	2
chr13	+	78979145		1
chr13	+	78983041		2
chr13	+	78989046		2
chr13	+	78991814		2
chr13	+	78996040		1
chr13	+	79000276		1
chr13	+	79001639		1
chr13	+	79003767		1
chr13	+	79006282		1
chr13	+	79007558		1
chr13	+	79021681		1
chr13	+	79022953		2
chr13	+	79025958		2
chr13	+	79027661		2
chr13	+	79029121		2
chr13	+	79031145		2
chr13	+	79032051		2
chr13	+	79033572		1
chr13	+	79034282		1
chr13	+	79035462		1
chr13	+	79037898		3
chr13	+	79039221		2
chr13	+	79042573		2
chr13	+	79046135		3
chr13	+	79048921		3
chr13	+	79049820		1
chr13	+	79050504		1
chr13	+	79060705		1
chr13	+	79062668		1
chr13	+	79065832		1
chr13	+	79066947		1
chr13	+	79068528		1
chr13	+	79079118		1
chr13	+	79290188	1	1
chr13	+	79292349	1	1
chr13	+	79339729		1
chr13	+	79341976		1
chr13	+	79384124		1
chr13	+	79386644		1
chr13	+	79663031		1
chr13	+	79737024		1
chr13	+	79887909		1
chr13	+	79887925		1
chr13	+	79887974	1	1
chr13	+	79934286		1
chr13	+	79940905		1
chr13	+	80464323	1	3
chr13	+	80465769	1	4
chr13	+	80466920		1
chr13	+	80468720	1	3
chr13	+	80472952	1	3
chr13	+	80474202	1	3
chr13	+	80477420	1	3
chr13	+	80479368		2
chr13	+	80481492	1	2
chr13	+	80525201	1	1
chr13	+	80526676	1	1
chr13	+	80527688	1	
chr13	+	80539581		1
chr13	+	81330007		1
chr13	+	81507630		1
chr13	+	81593988		1
chr13	+	82075782		1
chr13	+	82080095	1	2
chr13	+	82082034	1	2
chr13	+	82083294	1	2
chr13	+	82088322	1	1
chr13	+	82088323		1
chr13	+	82088326	1	
chr13	+	82088356	1	
chr13	+	82088357		1
chr13	+	82089776	1	2
chr13	+	82091831	1	2
chr13	+	82100078	1	2
chr13	+	82104370		1
chr13	+	82122390	1	1
chr13	+	82125838		1
chr13	+	82145523	1	2
chr13	+	82152864	1	2
chr13	+	82154267	1	2
chr13	+	82160676	1	2
chr13	+	82161619	1	2
chr13	+	82164128	1	2
chr13	+	82167264	1	2
chr13	+	82185980	1	2
chr13	+	82190111	1	2
chr13	+	82212094	1	2
chr13	+	82215920	1	1
chr13	+	82234908	1	1
chr13	+	82236462	1	1
chr13	+	82238670	1	1
chr13	+	82241557	1	1
chr13	+	82242542	1	1
chr13	+	82243759	1	1
chr13	+	82246201	1	1
chr13	+	82247139	1	1
chr13	+	82248481	1	1
chr13	+	82250112	1	1
chr13	+	82251316	1	1
chr13	+	82252450	1	1
chr13	+	82253874	1	1
chr13	+	82299337	1	1
chr13	+	82355886		1
chr13	+	82356449	1	2
chr13	+	82357291	1	2
chr13	+	82357816	1	2
chr13	+	82358678	1	2
chr13	+	82358966	1	2
chr13	+	82360104	1	2
chr13	+	82361319	1	2
chr13	+	82362099	1	2
chr13	+	82362569	1	2
chr13	+	82362694	1	2
chr13	+	82363633	1	2
chr13	+	82370744	1	1
chr13	+	82372876	1	1
chr13	+	82373756	1	1
chr13	+	82376609	1	1
chr13	+	82378309	1	1
chr13	+	82379848	1	1
chr13	+	82383898	1	1
chr13	+	82387402	1	1
chr13	+	82438697		1
chr13	+	82441118	1	2
chr13	+	82442688	1	2
chr13	+	82443471	1	2
chr13	+	82445234	1	2
chr13	+	82447345	1	2
chr13	+	82449928	1	2
chr13	+	82453106	1	2
chr13	+	82456253	1	2
chr13	+	82457530	1	2
chr13	+	82458751	1	2
chr13	+	82459733	1	1
chr13	+	82459736		1
chr13	+	82461907	1	2
chr13	+	82463101	1	2
chr13	+	82463767	1	2
chr13	+	82480023	1	
chr13	+	82480032	1	1
chr13	+	82480050	1	
chr13	+	82480054		1
chr13	+	82480078	1	
chr13	+	82480082		1
chr13	+	82487195	1	1
chr13	+	82487815	1	1
chr13	+	82489975	1	1
chr13	+	82493699	1	1
chr13	+	82494301	1	1
chr13	+	82496023	1	1
chr13	+	82496318	1	2
chr13	+	82500059	1	2
chr13	+	82503146	1	2
chr13	+	82505456	1	2
chr13	+	82506624	1	2
chr13	+	82509109	1	2
chr13	+	82513828	1	2
chr13	+	82516794	1	2
chr13	+	82520822	1	2
chr13	+	82524174	1	2
chr13	+	82526333	1	2
chr13	+	82528080	1	2
chr13	+	82531037	1	1
chr13	+	82533969	1	1
chr13	+	82535388	1	1
chr13	+	82552607	1	
chr13	+	82556565		1
chr13	+	82558761		1
chr13	+	82559143	1	3
chr13	+	82561886	1	2
chr13	+	82561889		1
chr13	+	82563160	1	4
chr13	+	82563701	1	3
chr13	+	82564654	1	3
chr13	+	82577193	1	1
chr13	+	82578730	1	1
chr13	+	82584021	1	1
chr13	+	82587066	1	1
chr13	+	82588303	1	1
chr13	+	82608137	1	
chr13	+	82611729	1	
chr13	+	82611764	1	
chr13	+	82611771	1	
chr13	+	82611793	1	
chr13	+	82611812	1	
chr13	+	82626706	1	
chr13	+	82628964	1	1
chr13	+	82639569	1	1
chr13	+	82642046	1	1
chr13	+	82644054	1	1
chr13	+	82646676	1	1
chr13	+	82673915	1	1
chr13	+	82676012	1	1
chr13	+	82681004	1	1
chr13	+	82700421	1	1
chr13	+	82737066	1	1
chr13	+	83085466	1	3
chr13	+	83097610		3
chr13	+	83100925	1	4
chr13	+	83101751	1	
chr13	+	83101842		2
chr13	+	83554945		1
chr13	+	83559920		1
chr13	+	83565826		1
chr13	+	83568717		1
chr13	+	83571043		1
chr13	+	83693935	2	1
chr13	+	83697304	2	1
chr13	+	83698387	1	1
chr13	+	83700177	2	1
chr13	+	83706099	1	
chr13	+	83721299	1	
chr13	+	83722123	1	1
chr13	+	83723227	1	1
chr13	+	83723464	1	1
chr13	+	83727416	1	1
chr13	+	83729755	1	1
chr13	+	83732319	1	1
chr13	+	83736918	1	1
chr13	+	83738047	1	1
chr13	+	83738486	1	1
chr13	+	83740983	1	1
chr13	+	83744256	1	1
chr13	+	83750137	1	1
chr13	+	83752899	1	1
chr13	+	83754280	1	1
chr13	+	83756736	1	1
chr13	+	83760573	1	1
chr13	+	83762538	1	1
chr13	+	83765443	1	1
chr13	+	83765976	1	1
chr13	+	83770697	1	1
chr13	+	83771230	1	1
chr13	+	83772935	1	1
chr13	+	83773484	1	1
chr13	+	83775989	1	1
chr13	+	83778044	1	1
chr13	+	83778328	1	1
chr13	+	83779288	1	1
chr13	+	83781712	1	1
chr13	+	83782796	1	1
chr13	+	83784041	1	1
chr13	+	83786814	1	1
chr13	+	83977643	1	1
chr13	+	83978888	1	1
chr13	+	83983267	1	1
chr13	+	84064134	2	2
chr13	+	84065401	2	2
chr13	+	84066431	1	1
chr13	+	84067591	2	2
chr13	+	84068318	2	2
chr13	+	84069141	2	2
chr13	+	84070242	2	2
chr13	+	841253	1	
chr13	+	84350790	1	1
chr13	+	84354797	1	1
chr13	+	84359640	1	1
chr13	+	84366407	1	1
chr13	+	84367459	1	1
chr13	+	84368022	1	1
chr13	+	84474356		1
chr13	+	84490595		6
chr13	+	84491792		6
chr13	+	84510495		4
chr13	+	84513644		4
chr13	+	84514796		3
chr13	+	84522944		6
chr13	+	84527016		6
chr13	+	84528209		5
chr13	+	84529996		6
chr13	+	84591511	1	2
chr13	+	84591779	1	2
chr13	+	84596593	1	1
chr13	+	84598165	1	2
chr13	+	84599536	1	2
chr13	+	84601322	1	2
chr13	+	84602074	1	2
chr13	+	85110123		1
chr13	+	85110277		1
chr13	+	85230636		1
chr13	+	85466477	1	2
chr13	+	85472056	1	2
chr13	+	85473873	1	2
chr13	+	85476276	1	2
chr13	+	85481524	1	2
chr13	+	85488582		1
chr13	+	85519431		1
chr13	+	85558475	1	1
chr13	+	85582670	1	1
chr13	+	85585302	1	1
chr13	+	85586626	1	1
chr13	+	85587700	1	1
chr13	+	85588429	1	1
chr13	+	85591375	1	1
chr13	+	85591779	1	1
chr13	+	85593844	1	1
chr13	+	85595038	1	1
chr13	+	85596618	1	1
chr13	+	85624926		1
chr13	+	85835765	1	2
chr13	+	85852559	1	2
chr13	+	85854898	1	2
chr13	+	85858000	1	2
chr13	+	85858263	1	1
chr13	+	85859913	1	2
chr13	+	85861427	1	2
chr13	+	85862683	1	2
chr13	+	85868053	1	2
chr13	+	85920736	1	1
chr13	+	86017080	1	1
chr13	+	86050119	1	1
chr13	+	86052375	1	1
chr13	+	86053981	1	1
chr13	+	86057217	1	1
chr13	+	86059127	1	1
chr13	+	87442505		1
chr13	+	87444007		1
chr13	+	87986242	1	1
chr13	+	87992024	1	2
chr13	+	88000928	1	2
chr13	+	88001092		1
chr13	+	88001357		1
chr13	+	88002670	1	2
chr13	+	88266498	1	1
chr13	+	88271517	1	1
chr13	+	88271895	1	1
chr13	+	88290610	1	1
chr13	+	88299321	1	1
chr13	+	88300006	1	1
chr13	+	88306100	1	1
chr13	+	88307723	1	1
chr13	+	88307936	1	1
chr13	+	88310802	1	1
chr13	+	88572768		1
chr13	+	88575388		1
chr13	+	88577456		1
chr13	+	88617014		1
chr13	+	88621053		1
chr13	+	88622555		1
chr13	+	88647539	1	1
chr13	+	88998487	1	1
chr13	+	89000449	1	1
chr13	+	89013136	1	1
chr13	+	89017291	1	1
chr13	+	89019100	1	1
chr13	+	89030731	1	1
chr13	+	89031414	1	1
chr13	+	89386592	1	2
chr13	+	89386960	1	2
chr13	+	89392125	1	2
chr13	+	89395465	1	2
chr13	+	89395644		1
chr13	+	89491896	1	1
chr13	+	89494132	1	1
chr13	+	89494359	1	1
chr13	+	89495022	1	1
chr13	+	89495527	1	1
chr13	+	89527215	2	1
chr13	+	89527657	2	1
chr13	+	89528452	2	1
chr13	+	89528727	2	1
chr13	+	89528895	2	1
chr13	+	89586628	4	2
chr13	+	89587231	4	2
chr13	+	89588657	4	2
