contig	strand	ss5	supp_refFlat	supp_ensGene
chr12	-	44339807	1	2
chr12	-	44340429	1	2
chr12	-	44342613	1	2
chr12	-	44345359	1	2
chr12	-	44347114	1	2
chr12	-	44350241	1	2
chr12	-	44352544	1	2
chr12	-	44353496	1	2
chr12	-	44354452	1	2
chr12	-	44356390	1	2
chr12	-	44371053	1	2
chr12	-	44380580	1	2
chr12	-	4442003	1	1
chr12	-	4444184	1	1
chr12	-	4444764	1	1
chr12	-	4445139	1	1
chr12	-	4445926	1	1
chr12	-	4446766	1	1
chr12	-	4447101	1	1
chr12	-	4448685	1	1
chr12	-	4449964	1	1
chr12	-	44520187		1
chr12	-	44538477		1
chr12	-	44540472		2
chr12	-	44545903		2
chr12	-	44553915		2
chr12	-	44555387		2
chr12	-	44595926		2
chr12	-	44597997		2
chr12	-	44601456		2
chr12	-	44602055		2
chr12	-	44609548		2
chr12	-	44614818		2
chr12	-	44619344		2
chr12	-	44633622		2
chr12	-	44636744		2
chr12	-	44688752		2
chr12	-	4474161	1	1
chr12	-	4474687	1	1
chr12	-	44761634		2
chr12	-	44821090		2
chr12	-	44825769		2
chr12	-	44910968		2
chr12	-	44943428	1	1
chr12	-	44943642	1	1
chr12	-	44944242	1	1
chr12	-	44945682	1	1
chr12	-	44949184	1	1
chr12	-	44949454	1	1
chr12	-	44956255	1	1
chr12	-	44962598	1	1
chr12	-	44968585	1	2
chr12	-	44970835	1	2
chr12	-	44971687	1	2
chr12	-	44974538	1	2
chr12	-	44980100	1	2
chr12	-	44984001	1	2
chr12	-	44993322	1	2
chr12	-	44995008	1	1
chr12	-	44997141	1	1
chr12	-	44999014	1	2
chr12	-	45039983	1	2
chr12	-	45046555	1	2
chr12	-	45048334	1	2
chr12	-	45057167	1	2
chr12	-	45060084	1	2
chr12	-	45061702	1	2
chr12	-	45071330	1	2
chr12	-	45083650	1	2
chr12	-	45086678	1	2
chr12	-	45093316	1	2
chr12	-	45094529	1	2
chr12	-	45100312	1	2
chr12	-	45103027	1	2
chr12	-	45105447	1	2
chr12	-	45106589	1	2
chr12	-	45110021	1	2
chr12	-	45111280	1	2
chr12	-	45116377	1	2
chr12	-	45182957	1	1
chr12	-	45511205		1
chr12	-	45511291		1
chr12	-	46336176	1	3
chr12	-	46341919	1	3
chr12	-	46342190	1	3
chr12	-	46344439	1	3
chr12	-	46345041	1	3
chr12	-	46345282	1	3
chr12	-	46346742	1	3
chr12	-	46349905	1	3
chr12	-	46351842	1	3
chr12	-	46352126	1	3
chr12	-	46352610		2
chr12	-	46353381	1	3
chr12	-	46353779	1	3
chr12	-	46354569	1	3
chr12	-	46354800	1	3
chr12	-	46355315	1	3
chr12	-	46358529	1	3
chr12	-	46358977	1	3
chr12	-	46360920	1	3
chr12	-	46361352	1	3
chr12	-	46366915	1	3
chr12	-	46369066	1	3
chr12	-	46370847	1	3
chr12	-	46371684	1	3
chr12	-	46378377	1	3
chr12	-	46388205	1	3
chr12	-	46392700	1	3
chr12	-	46393925	1	3
chr12	-	46394940	1	3
chr12	-	46399344	1	3
chr12	-	46402462	1	3
chr12	-	46404315	1	3
chr12	-	46406266	1	3
chr12	-	46407008	1	3
chr12	-	46407312	1	3
chr12	-	46412111	1	3
chr12	-	46413490	1	3
chr12	-	46413827		1
chr12	-	46414605	1	2
chr12	-	46430986	1	2
chr12	-	46452369	1	2
chr12	-	46453913	1	2
chr12	-	46463432	1	2
chr12	-	46465419	1	2
chr12	-	46476324	1	2
chr12	-	46480054	1	2
chr12	-	46488147	1	2
chr12	-	46492998	1	2
chr12	-	46494081		1
chr12	-	46707769	1	1
chr12	-	46707975	1	1
chr12	-	46710918	1	1
chr12	-	46712771	1	1
chr12	-	46718200	1	1
chr12	-	46729751	1	1
chr12	-	46731135	1	1
chr12	-	46731615	1	1
chr12	-	46732035	1	1
chr12	-	46734672	1	1
chr12	-	46734900	1	1
chr12	-	46735703	1	1
chr12	-	46736305	1	1
chr12	-	46736704	1	1
chr12	-	46737077	1	1
chr12	-	46737489	1	1
chr12	-	46737831	1	1
chr12	-	46738574	1	1
chr12	-	46740230	1	1
chr12	-	46740553	1	1
chr12	-	46741878	1	1
chr12	-	46742122	1	1
chr12	-	46742405	1	1
chr12	-	46742712	1	1
chr12	-	46745075	1	1
chr12	-	46750022	1	1
chr12	-	46751171	1	1
chr12	-	46752013	1	1
chr12	-	46753482	1	1
chr12	-	46756172	1	1
chr12	-	46756602	1	1
chr12	-	46757869	1	1
chr12	-	46758078	1	1
chr12	-	46758347	1	1
chr12	-	46759759	1	1
chr12	-	46760104	1	1
chr12	-	46760972	1	1
chr12	-	46761452	1	1
chr12	-	46762724	1	1
chr12	-	46763045	1	1
chr12	-	46764200	1	1
chr12	-	46764905	1	1
chr12	-	46765194	1	1
chr12	-	46765401	1	1
chr12	-	46766375	1	1
chr12	-	46766779	1	1
chr12	-	46768876	1	1
chr12	-	46771487	1	1
chr12	-	46772421	1	1
chr12	-	46772916	1	1
chr12	-	46773229	1	1
chr12	-	46773685	1	1
chr12	-	46774191	1	1
chr12	-	46774800	1	1
chr12	-	46775019	1	1
chr12	-	46775613	1	1
chr12	-	46775835	1	1
chr12	-	46778274	1	1
chr12	-	46778725	1	1
chr12	-	46779353	1	1
chr12	-	46782849	1	1
chr12	-	46789679	1	1
chr12	-	46792311	1	1
chr12	-	46792817	1	1
chr12	-	46793101	1	1
chr12	-	46793337	1	1
chr12	-	46794420	1	1
chr12	-	46794773	1	1
chr12	-	46800819	1	3
chr12	-	46801098	1	3
chr12	-	46801907	1	3
chr12	-	46802154	1	3
chr12	-	46807041	1	3
chr12	-	46808164	1	3
chr12	-	46808453		1
chr12	-	46808892	1	3
chr12	-	46809303	1	3
chr12	-	46809839		1
chr12	-	46844922	1	2
chr12	-	46859474		1
chr12	-	46882166	1	1
chr12	-	46883178	1	1
chr12	-	46889022	1	1
chr12	-	46899813		1
chr12	-	46900320	1	1
chr12	-	46901127	1	1
chr12	-	46904161	1	1
chr12	-	46905848	1	1
chr12	-	46910321	1	1
chr12	-	46911161	1	1
chr12	-	46913061	1	1
chr12	-	46916140	1	1
chr12	-	46917727	1	1
chr12	-	46920647	1	1
chr12	-	46920832	1	1
chr12	-	46988205		1
chr12	-	46989717	1	2
chr12	-	47031352	1	1
chr12	-	47040471	1	1
chr12	-	47042120	1	1
chr12	-	47045772	1	1
chr12	-	47079506	1	1
chr12	-	47080428	1	1
chr12	-	47084346	1	1
chr12	-	47088804	1	1
chr12	-	47091990	1	1
chr12	-	47095234	1	1
chr12	-	47138789	1	1
chr12	-	47139041	1	1
chr12	-	47140268	1	1
chr12	-	47140483	1	1
chr12	-	47142401	1	1
chr12	-	47278757		1
chr12	-	47279510		1
chr12	-	47286246		1
chr12	-	47286832		1
chr12	-	47290206		1
chr12	-	47291176		1
chr12	-	47291930		1
chr12	-	47299647		1
chr12	-	47311854		1
chr12	-	47360428		1
chr12	-	47434639	1	1
chr12	-	47435442	1	1
chr12	-	47435754	1	1
chr12	-	47436029	1	1
chr12	-	47438779	1	1
chr12	-	47445850	1	1
chr12	-	47446780	1	1
chr12	-	47449702	1	1
chr12	-	47450867	1	1
chr12	-	47455955	1	1
chr12	-	47474098	1	
chr12	-	47474122		1
chr12	-	47475444	1	1
chr12	-	47479246	1	1
chr12	-	47480038	1	1
chr12	-	47482684	1	1
chr12	-	47494549		1
chr12	-	47496325		1
chr12	-	47499557		1
chr12	-	47501435		1
chr12	-	47504198		1
chr12	-	47504950		1
chr12	-	47508606		1
chr12	-	47510088		1
chr12	-	47561156	1	1
chr12	-	47563037	1	1
chr12	-	47563947	1	1
chr12	-	47564623	1	1
chr12	-	47565613	1	1
chr12	-	47566318	1	1
chr12	-	47567464	1	1
chr12	-	47568531	1	1
chr12	-	47572301	1	1
chr12	-	47573014	1	1
chr12	-	47574999	1	1
chr12	-	47576932	1	1
chr12	-	47577709	1	1
chr12	-	47588120	1	1
chr12	-	47640299	1	1
chr12	-	47641044	1	1
chr12	-	47642442	1	1
chr12	-	47643556	1	1
chr12	-	47645391	1	1
chr12	-	47645582	1	1
chr12	-	47646467	1	1
chr12	-	47647795	1	1
chr12	-	47650177	1	1
chr12	-	47652012	1	1
chr12	-	47652523	1	1
chr12	-	47653513		1
chr12	-	47767011	1	1
chr12	-	47793133	1	1
chr12	-	47905851	1	1
chr12	-	47908565	1	1
chr12	-	47909332		1
chr12	-	47909452		1
chr12	-	47909517		1
chr12	-	47909674	1	
chr12	-	47909675		1
chr12	-	47910208	1	1
chr12	-	47911606	1	1
chr12	-	47914312	1	1
chr12	-	47918258	1	1
chr12	-	47919316	1	
chr12	-	47919323		1
chr12	-	47919340	1	
chr12	-	47920398	1	
chr12	-	47949534	1	1
chr12	-	47952978	1	
chr12	-	47952984	1	
chr12	-	47952993		1
chr12	-	47952998	1	
chr12	-	47953007	1	
chr12	-	47953012	1	
chr12	-	47953031		1
chr12	-	47953033	1	
chr12	-	47953055	1	
chr12	-	47953072	1	
chr12	-	47953313	1	
chr12	-	47953314		1
chr12	-	47953332	1	
chr12	-	47953339	1	
chr12	-	47953347	1	
chr12	-	47953365	1	
chr12	-	47953373		1
chr12	-	47953385	1	
chr12	-	47953406	1	
chr12	-	47953408		1
chr12	-	47953455		1
chr12	-	47955531	1	2
chr12	-	47956686	1	2
chr12	-	47956998	1	2
chr12	-	47957800	1	2
chr12	-	47958000	1	2
chr12	-	47960642	1	2
chr12	-	47964062	1	2
chr12	-	47964791	1	2
chr12	-	47965406	1	2
chr12	-	47967080	1	2
chr12	-	47970276	1	2
chr12	-	47971446	1	2
chr12	-	47972862	1	2
chr12	-	47974004	1	2
chr12	-	47974361	1	2
chr12	-	47980767	1	2
chr12	-	47981881	1	2
chr12	-	47983888	1	2
chr12	-	47985471	1	2
chr12	-	47985859	1	2
chr12	-	47986882	1	2
chr12	-	47987095	1	2
chr12	-	47989911	1	1
chr12	-	47991625	1	
chr12	-	47991716	1	
chr12	-	47991767	1	
chr12	-	48011871		2
chr12	-	48012767		2
chr12	-	48012982		2
chr12	-	48013405		1
chr12	-	48014119		1
chr12	-	48014280		2
chr12	-	48014933		2
chr12	-	48015931		2
chr12	-	48016982		2
chr12	-	48018575		2
chr12	-	48019917		2
chr12	-	48021384		2
chr12	-	48024732		2
chr12	-	48025963		2
chr12	-	48026999		2
chr12	-	48028936		2
chr12	-	48035684		2
chr12	-	48038975		2
chr12	-	48040172		2
chr12	-	48041234		2
chr12	-	48041553		2
chr12	-	48042870		2
chr12	-	48043561		2
chr12	-	48043615		2
chr12	-	48044888		2
chr12	-	48047062		2
chr12	-	48047980		2
chr12	-	48048427		2
chr12	-	48058098		1
chr12	-	48059219		1
chr12	-	48061703		1
chr12	-	48063801		1
chr12	-	48128491	1	
chr12	-	48129112	1	4
chr12	-	48129369	1	2
chr12	-	48129699		2
chr12	-	48129956		2
chr12	-	48130061		2
chr12	-	48130102	1	2
chr12	-	48130252	1	
chr12	-	48132066	1	3
chr12	-	48132074		1
chr12	-	48132567	1	4
chr12	-	48133335	1	4
chr12	-	48134537	1	4
chr12	-	48135802	1	4
chr12	-	48136928	1	4
chr12	-	48137725	1	4
chr12	-	48139214	1	
chr12	-	48139220		4
chr12	-	48141282	1	
chr12	-	48141284	1	
chr12	-	48141286		4
chr12	-	48141402		1
chr12	-	48143170		3
chr12	-	48143173	1	
chr12	-	48143174		1
chr12	-	48143247	1	
chr12	-	48145261	1	4
chr12	-	48145333	1	
chr12	-	48145644	1	4
chr12	-	48148133	1	4
chr12	-	48149027	1	4
chr12	-	48150258	1	4
chr12	-	48150280	1	
chr12	-	48152944	1	4
chr12	-	48154434	1	4
chr12	-	48154707	1	4
chr12	-	48156161	1	4
chr12	-	48156358	1	4
chr12	-	48156702	1	4
chr12	-	48161923	1	4
chr12	-	48164205	1	4
chr12	-	48164849	1	4
chr12	-	48164875		1
chr12	-	48164880	1	
chr12	-	48164881		1
chr12	-	48164906		2
chr12	-	48164907	1	
chr12	-	48165051	1	4
chr12	-	48166944	1	4
chr12	-	48167311		2
chr12	-	48167334	1	2
chr12	-	48167553		1
chr12	-	48168598		1
chr12	-	48168602	1	3
chr12	-	48170193	1	4
chr12	-	48171327	1	4
chr12	-	48173086	1	4
chr12	-	48175385	1	4
chr12	-	48176680	1	4
chr12	-	48178312	1	4
chr12	-	48179811	1	4
chr12	-	48180016	1	4
chr12	-	48182043	1	4
chr12	-	48182097	1	
chr12	-	48182102	1	
chr12	-	48183888		2
chr12	-	48183892	1	
chr12	-	48183894		2
chr12	-	48187481	1	4
chr12	-	48187869	1	4
chr12	-	48191436	1	4
chr12	-	48191447	1	
chr12	-	48191452	1	
chr12	-	48191667	1	4
chr12	-	48194545	1	4
chr12	-	48194619		1
chr12	-	48194626	1	1
chr12	-	48194642		1
chr12	-	48195637	1	
chr12	-	48195639		4
chr12	-	48195888	1	4
chr12	-	48195972	1	
chr12	-	48198642	1	4
chr12	-	48202344	1	4
chr12	-	48218312	1	4
chr12	-	48218809	1	
chr12	-	48238497		1
chr12	-	48248433	1	1
chr12	-	48249158	1	1
chr12	-	48249585	1	1
chr12	-	48253245	1	1
chr12	-	48254438	1	1
chr12	-	48264437		1
chr12	-	48265033	1	2
chr12	-	48265799	1	2
chr12	-	48266112	1	2
chr12	-	48267410	1	2
chr12	-	48267998	1	2
chr12	-	48271435	1	2
chr12	-	48272296	1	2
chr12	-	48273937	1	2
chr12	-	48279589	1	2
chr12	-	48282966	1	2
chr12	-	48284079	1	2
chr12	-	48286146	1	1
chr12	-	48316490		1
chr12	-	48355221	1	1
chr12	-	48357090	1	1
chr12	-	48358559	1	1
chr12	-	48359500	1	1
chr12	-	48360251		1
chr12	-	48360303		1
chr12	-	48360458		1
chr12	-	48360761	1	
chr12	-	48360763		1
chr12	-	48361685	1	1
chr12	-	48363504	1	1
chr12	-	48365594	1	1
chr12	-	48373561	1	
chr12	-	48622720	1	1
chr12	-	48624921	1	1
chr12	-	48625776	1	1
chr12	-	48627143	1	1
chr12	-	48661818	1	1
chr12	-	48662919		1
chr12	-	48828531	1	1
chr12	-	48831729	1	1
chr12	-	48835825	1	1
chr12	-	48837408	1	1
chr12	-	48846350	1	1
chr12	-	48849695	1	1
chr12	-	48857208	1	1
chr12	-	49404419		2
chr12	-	49405837		2
chr12	-	49409515		1
chr12	-	49412711		1
chr12	-	495021		1
chr12	-	499501		1
chr12	-	50212021		1
chr12	-	50212027		1
chr12	-	50212089		1
chr12	-	50288186	1	2
chr12	-	50288677	1	2
chr12	-	50290129		1
chr12	-	50292749	1	2
chr12	-	50293878	1	2
chr12	-	50295219	1	2
chr12	-	50297430	1	2
chr12	-	50298884	1	2
chr12	-	50299800	1	2
chr12	-	50300216	1	2
chr12	-	50308733	1	2
chr12	-	50312333	1	2
chr12	-	50313943	1	2
chr12	-	50323296	1	1
chr12	-	50323745	1	1
chr12	-	50324399	1	1
chr12	-	50325005	1	1
chr12	-	50325796	1	1
chr12	-	50325982	1	1
chr12	-	50327296	1	1
chr12	-	50328114	1	1
chr12	-	50329451	1	1
chr12	-	50329864	1	1
chr12	-	50331258	1	1
chr12	-	50331762	1	1
chr12	-	50332980	1	1
chr12	-	50344938	1	1
chr12	-	50346592	1	1
chr12	-	50348800	1	1
chr12	-	50350126	1	1
chr12	-	50354762	1	1
chr12	-	50383483	1	1
chr12	-	50393028	1	2
chr12	-	50396376		1
chr12	-	50396970	1	2
chr12	-	50400647	1	2
chr12	-	50402878	1	1
chr12	-	50404422	1	1
chr12	-	51246492	1	1
chr12	-	51273315		1
chr12	-	51273350		1
chr12	-	51281951	1	
chr12	-	51284348	1	2
chr12	-	51286941	1	2
chr12	-	51296694	1	2
chr12	-	51310588	1	2
chr12	-	51312234	1	2
chr12	-	51313075	1	1
chr12	-	51313631	1	2
chr12	-	51335036	1	2
chr12	-	51337539	1	2
chr12	-	51341644	1	2
chr12	-	51366296		1
chr12	-	51391131		1
chr12	-	51392327		1
chr12	-	51393785		1
chr12	-	51394873		1
chr12	-	51395444		1
chr12	-	51397210		1
chr12	-	51398348		1
chr12	-	51399452		1
chr12	-	51406798		1
chr12	-	51410435		1
chr12	-	51442678		1
chr12	-	51444431		1
chr12	-	51445488		1
chr12	-	51447147		1
chr12	-	51450289		1
chr12	-	51451937		1
chr12	-	51494918		1
chr12	-	51582921		1
chr12	-	51584029		1
chr12	-	51592742		1
chr12	-	51702507		1
chr12	-	51822449		1
chr12	-	51825942		1
chr12	-	51840110		1
chr12	-	51847313	1	2
chr12	-	51851373	1	2
chr12	-	51852393	1	2
chr12	-	51852736	1	2
chr12	-	51853569	1	2
chr12	-	51855677	1	2
chr12	-	51857512	1	2
chr12	-	51860110	1	2
chr12	-	51862491	1	2
chr12	-	51868792	1	2
chr12	-	51869671	1	2
chr12	-	51869907	1	2
chr12	-	51876544	1	2
chr12	-	51877537	1	1
chr12	-	52068174	1	2
chr12	-	52068400	1	2
chr12	-	52068635		1
chr12	-	52068916	1	2
chr12	-	52069111	1	2
chr12	-	52069326	1	2
chr12	-	52069649	1	2
chr12	-	52069881	1	2
chr12	-	52070160	1	2
chr12	-	52070420	1	2
chr12	-	52070571	1	2
chr12	-	52070972	1	2
chr12	-	52071566	1	2
chr12	-	52071794	1	2
chr12	-	52108446	2	2
chr12	-	52109515	2	2
chr12	-	52112047	2	2
chr12	-	52113668	2	2
chr12	-	52124699	1	1
chr12	-	52125580	1	1
chr12	-	52134415	1	1
chr12	-	52140598	1	1
chr12	-	52142192	1	1
chr12	-	52152570	1	1
chr12	-	52186611	1	1
chr12	-	52385428	1	1
chr12	-	52385661	1	1
chr12	-	52385955	1	1
chr12	-	52387354	1	1
chr12	-	52387421	1	
chr12	-	52395972	1	1
chr12	-	52403933	1	1
chr12	-	52404579	1	1
chr12	-	52405168	1	1
chr12	-	52406288	1	1
chr12	-	52406613	1	1
chr12	-	52408214	1	1
chr12	-	52409077	1	1
chr12	-	52410229	1	1
chr12	-	52411894	1	1
chr12	-	52413937	1	1
chr12	-	52414356	1	1
chr12	-	52414747	1	1
chr12	-	52415056	1	1
chr12	-	52415492	1	1
chr12	-	52415675	1	1
chr12	-	52416073	1	1
chr12	-	52420540	1	1
chr12	-	52420932	1	1
chr12	-	52421372	1	1
chr12	-	52423809	1	1
chr12	-	52424020	1	1
chr12	-	52424976	1	1
chr12	-	52429319	1	1
chr12	-	52431438	1	1
chr12	-	52432030	1	1
chr12	-	52434392	1	1
chr12	-	52434725	1	1
chr12	-	52436258	1	1
chr12	-	52438212	1	1
chr12	-	52438522	1	1
chr12	-	52438756	1	1
chr12	-	52438937	1	1
chr12	-	52439399	1	1
chr12	-	52439775	1	1
chr12	-	52440245	1	1
chr12	-	52440581	1	1
chr12	-	52442217	1	1
chr12	-	52442542	1	1
chr12	-	52442857	1	1
chr12	-	52443661	1	1
chr12	-	52444312	1	1
chr12	-	52444694	1	1
chr12	-	52446954	1	1
chr12	-	52447364	1	1
chr12	-	52447591	1	1
chr12	-	52448306	1	1
chr12	-	52448779	1	1
chr12	-	52451938	1	1
chr12	-	52478898	1	2
chr12	-	52479554	1	2
chr12	-	52483640	1	2
chr12	-	52484305	1	2
chr12	-	52485456	1	2
chr12	-	52489892	1	2
chr12	-	52491899	1	2
chr12	-	52499701	1	2
chr12	-	52499985	1	2
chr12	-	52501681	1	2
chr12	-	52503282	1	2
chr12	-	52506301	1	2
chr12	-	52506378	1	
chr12	-	52507070		1
chr12	-	52507081		1
chr12	-	52507087	1	
chr12	-	52515076	1	1
chr12	-	52515947	1	1
chr12	-	52518276	1	1
chr12	-	52518553	1	1
chr12	-	52519341	1	1
chr12	-	52523813	1	1
chr12	-	52526247	1	1
chr12	-	52527328	1	1
chr12	-	52528225	1	1
chr12	-	52529906	1	1
chr12	-	52531003	1	1
chr12	-	52532182	1	1
chr12	-	52533886	1	1
chr12	-	52534621	1	1
chr12	-	52537489	1	1
chr12	-	52538228	1	1
chr12	-	52541476	1	1
chr12	-	52544052	1	1
chr12	-	52545494	1	1
chr12	-	52547528	1	1
chr12	-	52551149	1	1
chr12	-	52553530	1	1
chr12	-	52558268	1	1
chr12	-	52566088	1	1
chr12	-	52567288	1	1
chr12	-	52571175	1	1
chr12	-	52572520	1	1
chr12	-	52573625	1	1
chr12	-	52575723	1	1
chr12	-	52577355	1	1
chr12	-	52579231	1	1
chr12	-	52580165	1	1
chr12	-	52580974	1	1
chr12	-	52584705	1	1
chr12	-	52586304	1	1
chr12	-	52586639	1	1
chr12	-	52587471	1	1
chr12	-	52591375	1	1
chr12	-	52595782	1	1
chr12	-	52596034	1	1
chr12	-	52641941		2
chr12	-	52642266		2
chr12	-	52642578		1
chr12	-	52642958		1
chr12	-	52643596		1
chr12	-	52644233		1
chr12	-	52649154		1
chr12	-	52649680		1
chr12	-	52652103		1
chr12	-	52658126		1
chr12	-	52676474		1
chr12	-	54648		1
chr12	-	5490639	1	1
chr12	-	5490902	1	1
chr12	-	549508	1	1
chr12	-	551675	1	1
chr12	-	552080	1	1
chr12	-	5575087	1	
chr12	-	5575141		1
chr12	-	5575455		1
chr12	-	5575946	1	3
chr12	-	5581361	1	3
chr12	-	5590858	1	3
chr12	-	5593776	1	3
chr12	-	5594778	1	3
chr12	-	5599385	1	3
chr12	-	5600764	1	3
chr12	-	5603316	1	3
chr12	-	5603819	1	3
chr12	-	5612049	1	3
chr12	-	5616151	1	3
chr12	-	5619746	1	3
chr12	-	5622190	1	3
chr12	-	5625442	1	3
chr12	-	5630720	1	3
chr12	-	5632058	1	3
chr12	-	5633845	1	3
chr12	-	5636983	1	3
chr12	-	5638203	1	3
chr12	-	5640090	1	3
chr12	-	5642201	1	3
chr12	-	5644232	1	3
chr12	-	5645377	1	3
chr12	-	5646166	1	3
chr12	-	5650347	1	3
chr12	-	5654604	1	3
chr12	-	5656227	1	3
chr12	-	5657964	1	3
chr12	-	5659187	1	3
chr12	-	5665462	1	3
chr12	-	5665814	1	3
chr12	-	5667102	1	3
chr12	-	5668681	1	3
chr12	-	5669435	1	3
chr12	-	5671381	1	3
chr12	-	5671756	1	3
chr12	-	5672774	1	3
chr12	-	5675756	1	3
chr12	-	5676417	1	3
chr12	-	5677602	1	3
chr12	-	5680684	1	3
chr12	-	5682421	1	3
chr12	-	5685157	1	2
chr12	-	5685209		1
chr12	-	5685210	1	
chr12	-	5685223		1
chr12	-	5685224	1	
chr12	-	5685233	1	
chr12	-	5685243		1
chr12	-	5685258	1	
chr12	-	5685259		1
chr12	-	5685282		2
chr12	-	5685283	1	
chr12	-	5685294	1	
chr12	-	5685295		1
chr12	-	5685308		1
chr12	-	5685309	1	
chr12	-	5685318	1	1
chr12	-	5685334	1	
chr12	-	5685349	1	1
chr12	-	5685365		1
chr12	-	5685388		1
chr12	-	5685396	1	1
chr12	-	5685410		1
chr12	-	5685412	1	
chr12	-	5685427		1
chr12	-	5685435		1
chr12	-	5685443		1
chr12	-	5687390		1
chr12	-	5688150		1
chr12	-	5689613		1
chr12	-	5691845		1
chr12	-	5693414	1	
chr12	-	5693415		1
chr12	-	5694210	1	2
chr12	-	5696516	1	2
chr12	-	5701393	1	2
chr12	-	5703445	1	2
chr12	-	5704071	1	2
chr12	-	570888	1	1
chr12	-	5709158	1	2
chr12	-	5711365	1	2
chr12	-	5711563	1	2
chr12	-	5715571	1	2
chr12	-	5727502	1	2
chr12	-	5727691	1	2
chr12	-	5727932	1	2
chr12	-	5733574	1	2
chr12	-	5748246	1	2
chr12	-	576648	1	1
chr12	-	576663	1	
chr12	-	576664		1
chr12	-	576668		1
chr12	-	576669	1	
chr12	-	5772836	1	2
chr12	-	57882		1
chr12	-	5822300	1	1
chr12	-	6026534	1	1
chr12	-	6029663	1	1
chr12	-	6030787	1	1
chr12	-	6033600	1	1
chr12	-	6036896	1	1
chr12	-	6037074	1	1
chr12	-	6041748	1	1
chr12	-	6042530	1	1
chr12	-	6044221	1	1
chr12	-	6045266	1	1
chr12	-	6047389	1	1
chr12	-	6048186	1	1
chr12	-	6053109	1	1
chr12	-	6053785	1	1
chr12	-	6058792	1	1
chr12	-	6062287	1	1
chr12	-	6078369	1	1
chr12	-	632157	1	1
chr12	-	6324250	1	1
chr12	-	6324613	1	1
chr12	-	6324833	1	1
chr12	-	6325602	1	1
chr12	-	632606	1	1
chr12	-	6326353	1	1
chr12	-	6329387	1	1
chr12	-	6330875	1	1
chr12	-	6332669	1	1
chr12	-	6332948	1	1
chr12	-	6334622	1	1
chr12	-	6335178	1	1
chr12	-	6335785	1	1
chr12	-	6336212	1	1
chr12	-	6336773	1	1
chr12	-	6337406	1	1
chr12	-	6339453	1	1
chr12	-	6341598	1	1
chr12	-	636505	1	1
chr12	-	646871	1	1
chr12	-	650284	1	1
chr12	-	6602693		1
chr12	-	6624583		1
chr12	-	6625734		1
chr12	-	6629809		1
chr12	-	6630218		1
chr12	-	6679209	1	1
chr12	-	6681513	1	1
chr12	-	6686510	1	1
chr12	-	6689950	1	1
chr12	-	6697506	1	1
chr12	-	6703617	1	1
chr12	-	6715425		1
chr12	-	6715883		1
chr12	-	6721206		1
chr12	-	6740277		1
chr12	-	6784046		1
chr12	-	6857798	1	1
chr12	-	6863783	1	1
chr12	-	6871185	1	1
chr12	-	6878995	1	1
chr12	-	6931883	1	1
chr12	-	6934423	2	2
chr12	-	6938605	2	2
chr12	-	6941069	2	2
chr12	-	6944081	2	2
chr12	-	6949057	2	2
chr12	-	6952736	2	2
chr12	-	6953363	2	2
chr12	-	6956790	2	2
chr12	-	7186780	1	1
chr12	-	7424565	1	1
chr12	-	7594299		1
chr12	-	7741106		1
chr12	-	7741192		1
chr12	-	7744544		1
chr12	-	7744611		1
chr12	-	7745910		1
chr12	-	8116047	2	2
chr12	-	8119368	2	2
chr12	-	8121246	1	1
chr12	-	8124508	2	2
chr12	-	8127215	2	2
chr12	-	8133252	2	2
chr12	-	8144223	2	2
chr12	-	8156033	1	1
chr12	-	8189807	1	1
chr12	-	8197768	1	1
chr12	-	8220802	1	1
chr12	-	8323968	1	1
chr12	-	8349428	1	1
chr12	-	8353937	1	1
chr12	-	8418919		1
chr12	-	8491169	1	
chr12	-	8748933	1	1
chr12	-	8752683	1	1
chr12	-	8753389	1	1
chr12	-	8757542	1	1
chr12	-	8759413	1	1
chr12	-	9216814		1
chr12	-	9218693		1
chr12	-	9221435		1
chr12	-	9221868		1
chr12	-	9224706		1
chr12	-	9229552		1
chr12	-	9230688		1
chr12	-	9233368		1
chr12	-	9233556		1
chr12	-	9233910		1
chr12	-	9237057		1
chr12	-	9238366		1
chr12	-	9240563		1
chr12	-	9273125		1
chr12	-	9297691		1
chr12	-	9309987		1
chr12	-	9311521		1
chr12	-	9313648		1
chr12	-	9331110		1
chr12	-	9500715	1	1
chr12	-	9606760	1	1
chr12	-	9704209	1	1
chr12	-	9727356	1	1
chr12	-	9857278	1	1
chr12	-	9858364	1	1
chr12	-	9859032	1	1
chr12	-	9859536	1	1
chr12	-	9859544	1	1
chr12	-	9859550	1	
chr12	-	9859551		1
chr12	-	9860445	1	1
chr12	-	9861093	1	1
chr12	-	9862780	1	1
chr12	-	9864439	1	1
chr12	-	9987864	1	2
chr12	-	9988061	1	2
chr12	-	9988417	1	2
chr12	-	9990034	1	1
chr12	-	9990257	1	1
chr12	-	9997180		1
chr12	-	9997190	1	
chr12	-	9997783	1	1
chr12	-	9998352	1	1
chr12	-	9998713	1	1
chr12	-	9999972	1	
chr13	+	100045476		1
chr13	+	100048138		1
chr13	+	100049572		1
chr13	+	100050913		1
chr13	+	100053908		1
chr13	+	100055092		1
chr13	+	100055540		1
chr13	+	100058327		1
chr13	+	100060721		1
chr13	+	100068905		2
chr13	+	100072360		1
chr13	+	100129850	1	1
chr13	+	100134000	1	1
