contig	strand	ss5	supp_refFlat	supp_ensGene
chr17	-	36977032	1	3
chr17	-	36977635	1	3
chr17	-	36978666	1	3
chr17	-	36979356	1	2
chr17	-	37020427	1	2
chr17	-	37021797	1	2
chr17	-	37022065	1	1
chr17	-	37023354	1	2
chr17	-	37023944	1	2
chr17	-	37024410		1
chr17	-	37308699		3
chr17	-	37315016	1	4
chr17	-	37321805	1	4
chr17	-	37322423	1	4
chr17	-	37327039	1	6
chr17	-	37327478	1	6
chr17	-	37327912	1	6
chr17	-	37329374	1	6
chr17	-	37331560	1	6
chr17	-	37360722		1
chr17	-	37362651	1	3
chr17	-	37363094		3
chr17	-	37386774		1
chr17	-	37389285		1
chr17	-	37410376		1
chr17	-	37455322		1
chr17	-	37461109		1
chr17	-	37558584		1
chr17	-	37703449		1
chr17	-	37972746		1
chr17	-	37973742		1
chr17	-	37974719		1
chr17	-	38068383		1
chr17	-	38091995		1
chr17	-	38199384		3
chr17	-	38201929		4
chr17	-	38202165		4
chr17	-	38205072		5
chr17	-	38208631		5
chr17	-	38209208		5
chr17	-	38210876		4
chr17	-	38211824		2
chr17	-	38212046		1
chr17	-	38212291		1
chr17	-	38262643		3
chr17	-	38264205		3
chr17	-	38266448		3
chr17	-	38273225		3
chr17	-	38276322		2
chr17	-	38278354		3
chr17	-	38279407		3
chr17	-	38283744		2
chr17	-	38283764		1
chr17	-	38298023		4
chr17	-	38414522		1
chr17	-	38416590		2
chr17	-	38418953		2
chr17	-	38419988		2
chr17	-	38428165		1
chr17	-	38432682		2
chr17	-	38434721		2
chr17	-	38451731		2
chr17	-	38472117		2
chr17	-	38692648		1
chr17	-	38692861		1
chr17	-	38694251		1
chr17	-	38694470		1
chr17	-	38698285		1
chr17	-	38699100		1
chr17	-	38701563		1
chr17	-	38703177		1
chr17	-	38703783		1
chr17	-	38705755		1
chr17	-	38708375		1
chr17	-	38708893		1
chr17	-	38709117		1
chr17	-	38712417		1
chr17	-	38716114		1
chr17	-	38721502		1
chr17	-	38724084		1
chr17	-	38730238		1
chr17	-	38730440		1
chr17	-	38730765		1
chr17	-	38731521		1
chr17	-	38734852		1
chr17	-	38736032		1
chr17	-	38743524		1
chr17	-	38913103		1
chr17	-	38916611		2
chr17	-	38917409		3
chr17	-	38923565		3
chr17	-	38971267		2
chr17	-	38971981		2
chr17	-	38973307		2
chr17	-	38973935		2
chr17	-	38975054		2
chr17	-	38975235		2
chr17	-	38976284		2
chr17	-	38977240		2
chr17	-	38977561		2
chr17	-	38979527		2
chr17	-	38980267		2
chr17	-	38981263		2
chr17	-	38981638		2
chr17	-	38982093		2
chr17	-	38983339		2
chr17	-	38984393		2
chr17	-	38986351		2
chr17	-	38988264		2
chr17	-	38988830		2
chr17	-	38993424		2
chr17	-	38998125		3
chr17	-	38998275		3
chr17	-	39000219		3
chr17	-	39092891		1
chr17	-	39100688		1
chr17	-	39140846		2
chr17	-	39141282		1
chr17	-	39143968		1
chr17	-	39308500		1
chr17	-	39311644		1
chr17	-	39327253		3
chr17	-	39328520		3
chr17	-	39329062		3
chr17	-	39329697		1
chr17	-	39339236		4
chr17	-	39340532		4
chr17	-	39341072		3
chr17	-	39341711		2
chr17	-	39353282		1
chr17	-	39362779		3
chr17	-	39364087		3
chr17	-	39364630		3
chr17	-	39374470		3
chr17	-	39375779		3
chr17	-	39376376		2
chr17	-	39377002		5
chr17	-	39402344		1
chr17	-	39402963		2
chr17	-	39439558		1
chr17	-	39442135		2
chr17	-	39447867		3
chr17	-	39453278		3
chr17	-	39453945		3
chr17	-	39455601		3
chr17	-	39456954		3
chr17	-	39462427		3
chr17	-	39464027		3
chr17	-	39465328		3
chr17	-	39467761		3
chr17	-	39470290		3
chr17	-	39484833		1
chr17	-	39484845		1
chr17	-	39485101		2
chr17	-	39485387		2
chr17	-	39486313		2
chr17	-	39489784		1
chr17	-	39495701		1
chr17	-	39499374		1
chr17	-	39500854		1
chr17	-	39501604		1
chr17	-	39527209		1
chr17	-	39527938	1	2
chr17	-	39528222	1	2
chr17	-	39528622	1	2
chr17	-	39529006	1	2
chr17	-	39529239	1	2
chr17	-	39529854	1	2
chr17	-	39530064	1	2
chr17	-	39532315	1	2
chr17	-	39604070		1
chr17	-	39604398		1
chr17	-	39604746		1
chr17	-	39644478		1
chr17	-	39644866		1
chr17	-	39652365		1
chr17	-	39655356		1
chr17	-	39655763		1
chr17	-	39657098		1
chr17	-	39658195		1
chr17	-	39663456		1
chr17	-	39664001		1
chr17	-	39665573		1
chr17	-	39687718		1
chr17	-	39689353		1
chr17	-	39690691		1
chr17	-	39700985		1
chr17	-	39701857		1
chr17	-	39702048		1
chr17	-	39702939		1
chr17	-	39703794		1
chr17	-	39704139		1
chr17	-	39705260		1
chr17	-	39719744		1
chr17	-	39857423		1
chr17	-	39857763		1
chr17	-	39857918		1
chr17	-	39858167		1
chr17	-	39924493		1
chr17	-	39927422		1
chr17	-	39930310		1
chr17	-	39945976		1
chr17	-	39951149		1
chr17	-	40049348		1
chr17	-	40138696		1
chr17	-	40141743		1
chr17	-	40142689		1
chr17	-	40143259		1
chr17	-	40146123		1
chr17	-	40149003		1
chr17	-	40156247		1
chr17	-	40156936		1
chr17	-	40163475		1
chr17	-	40165322		1
chr17	-	40166233		1
chr17	-	40170584		1
chr17	-	40175306		1
chr17	-	40179455		1
chr17	-	40184945		1
chr17	-	40189109		1
chr17	-	40190118		1
chr17	-	40191520		1
chr17	-	40195986		1
chr17	-	40198063		1
chr17	-	40200021		1
chr17	-	40201955		1
chr17	-	40203039		1
chr17	-	40204465		1
chr17	-	40205864		1
chr17	-	40207744		1
chr17	-	40209121		1
chr17	-	40209831		1
chr17	-	40211539		1
chr17	-	40213434		1
chr17	-	40214864		1
chr17	-	40222770		1
chr17	-	40233901		1
chr17	-	40236018		1
chr17	-	40236980		1
chr17	-	40238600		1
chr17	-	40245623		1
chr17	-	40247226		1
chr17	-	40249212		1
chr17	-	40250193		1
chr17	-	40254355		1
chr17	-	40255059		1
chr17	-	40261925		1
chr17	-	40262842		1
chr17	-	40266700		1
chr17	-	40268147		1
chr17	-	40272092		1
chr17	-	40274677		1
chr17	-	40278192		1
chr17	-	40278862		1
chr17	-	40279101		1
chr17	-	40282915		1
chr17	-	40286005		1
chr17	-	40287896		1
chr17	-	40290296		1
chr17	-	40292727		1
chr17	-	40293716		1
chr17	-	40300764		1
chr17	-	40302883		1
chr17	-	40305921		1
chr17	-	40306690		1
chr17	-	40311177		1
chr17	-	40312172		1
chr17	-	40315615		1
chr17	-	40318312		1
chr17	-	40319975		1
chr17	-	40322315		1
chr17	-	40323893		1
chr17	-	40326565		1
chr17	-	40326776		1
chr17	-	40334068		1
chr17	-	40351173		1
chr17	-	40354896		1
chr17	-	40364827		1
chr17	-	40366297		1
chr17	-	4047633		1
chr17	-	4055755		1
chr17	-	4056309		1
chr17	-	4080458		1
chr17	-	40917477		1
chr17	-	40917649		1
chr17	-	41475477		1
chr17	-	41486709		2
chr17	-	43502004		2
chr17	-	43513051		4
chr17	-	43517040		5
chr17	-	43541276		5
chr17	-	43551066		5
chr17	-	43560652		5
chr17	-	43578948		5
chr17	-	43591611		5
chr17	-	43592346		5
chr17	-	43715070		5
chr17	-	43742758		5
chr17	-	43824571		1
chr17	-	43835053		1
chr17	-	44049995		1
chr17	-	44184780		3
chr17	-	44216983		4
chr17	-	44220910		4
chr17	-	44231178		4
chr17	-	44333556		4
chr17	-	44421392		4
chr17	-	44504861		1
chr17	-	44557590		3
chr17	-	44859693	1	2
chr17	-	44860436	1	1
chr17	-	44860783	1	2
chr17	-	44861457	1	2
chr17	-	44861855	1	2
chr17	-	470254		1
chr17	-	470597		1
chr17	-	47102189		2
chr17	-	47131483		2
chr17	-	471538		1
chr17	-	47178749		1
chr17	-	47179390		4
chr17	-	47203286		2
chr17	-	47218333		1
chr17	-	47228982		2
chr17	-	472961		1
chr17	-	4755199		2
chr17	-	476317		1
chr17	-	476488		1
chr17	-	47690778		1
chr17	-	47693998		1
chr17	-	47694337		1
chr17	-	47696576		1
chr17	-	47696866		1
chr17	-	47728023		2
chr17	-	47730007		1
chr17	-	47732966		1
chr17	-	4774120		1
chr17	-	4786912		1
chr17	-	478773		1
chr17	-	480198		1
chr17	-	480421		1
chr17	-	48250061		2
chr17	-	48250807		2
chr17	-	48251406		2
chr17	-	48291563		3
chr17	-	48292987		3
chr17	-	48294398		3
chr17	-	48294678		3
chr17	-	48295227		3
chr17	-	48298803		2
chr17	-	48299149		3
chr17	-	48300819		3
chr17	-	48302340		3
chr17	-	48303880		3
chr17	-	48306598		3
chr17	-	48307055		3
chr17	-	48307975		3
chr17	-	48308702		3
chr17	-	48313807		3
chr17	-	48327948		1
chr17	-	48329310		2
chr17	-	48348123		2
chr17	-	48389760		1
chr17	-	48408164		1
chr17	-	48481351		2
chr17	-	48481987		6
chr17	-	48485906		6
chr17	-	48486176		6
chr17	-	48486420		6
chr17	-	48486765		6
chr17	-	48487129		6
chr17	-	48487953		5
chr17	-	48488203		4
chr17	-	48497575		5
chr17	-	48502347		2
chr17	-	48502677		7
chr17	-	48503370		7
chr17	-	48505735		7
chr17	-	48589705		1
chr17	-	48589823		1
chr17	-	48590099		1
chr17	-	48590490		2
chr17	-	48590731		2
chr17	-	48591368		2
chr17	-	48610686	1	2
chr17	-	48611465	1	3
chr17	-	48611682	1	3
chr17	-	48612026	1	2
chr17	-	48612300	1	2
chr17	-	48612583	1	3
chr17	-	48612891	1	3
chr17	-	48626015		1
chr17	-	48626653		1
chr17	-	48647851		1
chr17	-	48648344		2
chr17	-	48648662		2
chr17	-	48648892		2
chr17	-	48649096		2
chr17	-	48649400		2
chr17	-	48649718		2
chr17	-	48649898		2
chr17	-	48650417		2
chr17	-	48650681		2
chr17	-	48651032		1
chr17	-	48654890		2
chr17	-	48655140		2
chr17	-	48671873		2
chr17	-	48672177		2
chr17	-	48672821		1
chr17	-	48673252		2
chr17	-	48675616		1
chr17	-	48675956		1
chr17	-	48676277		1
chr17	-	48676703		1
chr17	-	48700694		1
chr17	-	48700959		1
chr17	-	48701196		1
chr17	-	48702392		1
chr17	-	48702851		1
chr17	-	48702998		1
chr17	-	48703444		1
chr17	-	48703673		1
chr17	-	48704294		1
chr17	-	48765532		1
chr17	-	48885752		3
chr17	-	48886269		4
chr17	-	48888186		3
chr17	-	48888775		3
chr17	-	48889541		2
chr17	-	48890803		4
chr17	-	48896668		3
chr17	-	48941486		1
chr17	-	48982559		1
chr17	-	48984928		4
chr17	-	48990793		4
chr17	-	48991440		4
chr17	-	48994257		4
chr17	-	48995729		4
chr17	-	49002200		4
chr17	-	49010029		4
chr17	-	49027188		4
chr17	-	49037547		1
chr17	-	49066743		2
chr17	-	49067109		1
chr17	-	49082373		2
chr17	-	49107761		4
chr17	-	49108658		4
chr17	-	49113050		4
chr17	-	49116508		5
chr17	-	49116883		1
chr17	-	49126328		4
chr17	-	49139135		4
chr17	-	49147239		3
chr17	-	49149224		3
chr17	-	49150189		3
chr17	-	49152031		3
chr17	-	49152359		3
chr17	-	49158087		2
chr17	-	49159037		3
chr17	-	49168746		2
chr17	-	49196864		1
chr17	-	49197511		1
chr17	-	49203329		1
chr17	-	49204359		1
chr17	-	49206770		1
chr17	-	49208253		1
chr17	-	49208638		1
chr17	-	49218872		1
chr17	-	49220935		1
chr17	-	49231830		1
chr17	-	49234432		2
chr17	-	49238525		2
chr17	-	49302819		7
chr17	-	49307537		6
chr17	-	49308504		7
chr17	-	49309466		7
chr17	-	49310192		6
chr17	-	49311442		7
chr17	-	49341644		7
chr17	-	49362073		6
chr17	-	49365369		6
chr17	-	49367830		7
chr17	-	49384876		6
chr17	-	49388510		7
chr17	-	49413259		7
chr17	-	49442187		7
chr17	-	49443754		7
chr17	-	49465347		4
chr17	-	49471072		4
chr17	-	49471327		4
chr17	-	49471701		1
chr17	-	49474662		4
chr17	-	49478906		4
chr17	-	49488545		3
chr17	-	49513308		4
chr17	-	49616140		3
chr17	-	49616818		3
chr17	-	49617330		3
chr17	-	49618073		3
chr17	-	49619056		3
chr17	-	49622301		2
chr17	-	49622827		2
chr17	-	49623864		2
chr17	-	49625889		1
chr17	-	49626625		1
chr17	-	49632619		3
chr17	-	49640015		1
chr17	-	49640732		1
chr17	-	49641654		1
chr17	-	49642107		1
chr17	-	49642529		1
chr17	-	49642823		1
chr17	-	49643669		1
chr17	-	49644388		1
chr17	-	49644841		1
chr17	-	49645427		1
chr17	-	49646319		1
chr17	-	49650079		1
chr17	-	49919809		1
chr17	-	49956196		1
chr17	-	49957080		1
chr17	-	50683539		1
chr17	-	50684322		1
chr17	-	50687427		1
chr17	-	51015099		4
chr17	-	51016583		4
chr17	-	51018281		4
chr17	-	51023608		4
chr17	-	51027881		4
chr17	-	51028428		4
chr17	-	51028780		4
chr17	-	51030125		4
chr17	-	51032170		4
chr17	-	51032979		4
chr17	-	51035681		4
chr17	-	51036384		4
chr17	-	51036849		4
chr17	-	51044681		4
chr17	-	51067737		3
chr17	-	51073860		4
chr17	-	51074423		4
chr17	-	51075635		4
chr17	-	51075918		4
chr17	-	51084673		4
chr17	-	51086274		4
chr17	-	51087144		4
chr17	-	51089836		4
chr17	-	51098147		4
chr17	-	51098761		4
chr17	-	51113541		4
chr17	-	51115489		4
chr17	-	51115900		4
chr17	-	51116293		4
chr17	-	51117720		4
chr17	-	51117983		4
chr17	-	51121734		4
chr17	-	51123988		4
chr17	-	51129301		4
chr17	-	51131374		4
chr17	-	51132038		4
chr17	-	51133474		4
chr17	-	51134132		4
chr17	-	51135921		2
chr17	-	51143252		4
chr17	-	51147351		4
chr17	-	51147524		4
chr17	-	51155062		4
chr17	-	51156948		4
chr17	-	51161778		4
chr17	-	51162481		4
chr17	-	51163944		4
chr17	-	51164831		4
chr17	-	51165328		4
chr17	-	51168117		4
chr17	-	51168687		3
chr17	-	51170011		4
chr17	-	51180855		4
chr17	-	51201298		4
chr17	-	51202319		4
chr17	-	51218351		3
chr17	-	51228477		1
chr17	-	51251776		2
chr17	-	51253316		5
chr17	-	51254141		5
chr17	-	51256975		4
chr17	-	51257833		5
chr17	-	51260317		5
chr17	-	51260981		5
chr17	-	51266616		5
chr17	-	51272144		5
chr17	-	51274616		5
chr17	-	51275360		5
chr17	-	51277006		5
chr17	-	51278976		4
chr17	-	51281156		5
chr17	-	51281575		5
chr17	-	51281942		5
chr17	-	51283755		5
chr17	-	51286025		5
chr17	-	51293146		5
chr17	-	51293575		5
chr17	-	51299627		5
chr17	-	51300650		5
chr17	-	51302381		5
chr17	-	51304316		5
chr17	-	51305762		4
chr17	-	51312031		5
chr17	-	51317277		5
chr17	-	51386373		2
chr17	-	51387379		1
chr17	-	51388826		2
chr17	-	51396819		1
chr17	-	51412567		2
chr17	-	51502439		1
chr17	-	51531047		5
chr17	-	51531605		5
chr17	-	51532693		5
chr17	-	51536341		5
chr17	-	51536962		5
chr17	-	51537852		5
chr17	-	51538523		5
chr17	-	51541382		5
chr17	-	51542613		5
chr17	-	51542808		5
chr17	-	51543860		5
chr17	-	51546375		4
chr17	-	51547937		5
chr17	-	51553599		4
chr17	-	51554462		5
chr17	-	51572517		4
chr17	-	51572806		1
chr17	-	51573213		4
chr17	-	51581559		1
chr17	-	51582943		1
chr17	-	51589245		1
chr17	-	51589703		1
chr17	-	51608674		1
chr17	-	51620961		1
chr17	-	51628235		4
chr17	-	51631554		1
chr17	-	51632673		5
chr17	-	51633880		5
chr17	-	51634254		5
chr17	-	51637417		5
chr17	-	51639561		4
chr17	-	51639582		1
chr17	-	51640060		5
chr17	-	51641735		5
chr17	-	51642692		5
chr17	-	51658744		4
chr17	-	51661233		4
chr17	-	51662108		4
chr17	-	51662917		4
chr17	-	51663613		5
chr17	-	51663789		3
chr17	-	51665606		5
chr17	-	51666055		6
chr17	-	51666310		6
chr17	-	51666647		6
chr17	-	51682772		6
chr17	-	51692305		2
chr17	-	51692923		1
chr17	-	51695883		2
chr17	-	51696325		2
chr17	-	51702667		2
chr17	-	51703170		2
chr17	-	51704205		2
chr17	-	51705111		2
chr17	-	51706398		2
chr17	-	51707687		1
chr17	-	51708212		1
chr17	-	51708818		1
chr17	-	51710620		2
chr17	-	51710897		1
chr17	-	51870258		2
chr17	-	51871815		3
chr17	-	51876421		3
chr17	-	51910126		3
chr17	-	51912122		3
chr17	-	51922657		2
chr17	-	51924440		1
chr17	-	5205971		1
chr17	-	5211635		1
chr17	-	52119087		1
chr17	-	52120563		2
chr17	-	52122425		2
chr17	-	52124218		2
chr17	-	52126097		2
chr17	-	52127499		2
chr17	-	5212754		1
chr17	-	52130307		2
chr17	-	5213086		4
chr17	-	52132163		2
chr17	-	52138862		2
chr17	-	52143014		2
chr17	-	52143971		2
chr17	-	52145652		2
chr17	-	52146240		2
chr17	-	52148455		2
chr17	-	52151208		2
chr17	-	5215135		4
chr17	-	52177113		2
chr17	-	52177407		2
chr17	-	52177949		2
chr17	-	52229617		2
chr17	-	52230220		2
chr17	-	52279202		1
chr17	-	52280129		1
chr17	-	52285310		1
chr17	-	52288135		1
chr17	-	52290727		1
chr17	-	52290924		1
chr17	-	52295385		1
chr17	-	52295725		1
chr17	-	52301831		1
chr17	-	52302846		1
chr17	-	52307821		1
chr17	-	52308928		1
chr17	-	52309836		1
chr17	-	52310511		1
chr17	-	52311085		1
chr17	-	52312965		1
chr17	-	52315783		1
chr17	-	52318014		1
chr17	-	52323288		1
chr17	-	52327742		1
chr17	-	52328605		1
chr17	-	52329111		1
chr17	-	52329993		1
chr17	-	52377921		2
chr17	-	52378249		2
chr17	-	52379338		2
chr17	-	52380120		2
chr17	-	52380430		2
chr17	-	52382627		2
chr17	-	52383460		2
chr17	-	52383877		2
chr17	-	52385097		2
chr17	-	52386109		2
chr17	-	52389986		2
chr17	-	52392952		2
chr17	-	52394194		2
chr17	-	52398112		1
chr17	-	52399401		2
chr17	-	52399487		2
chr17	-	52399497		2
chr17	-	52412382	1	1
chr17	-	52412765	1	1
chr17	-	52413439	1	1
chr17	-	52415745	1	1
chr17	-	52418077	1	1
chr17	-	52418713	1	1
chr17	-	52420641		4
chr17	-	52421574		4
chr17	-	52422307		4
chr17	-	52425517		4
chr17	-	52427245		4
chr17	-	52427883		4
chr17	-	52428668		4
chr17	-	52432980		4
chr17	-	52433229		4
chr17	-	52434957		4
chr17	-	52435800		4
chr17	-	52436031		4
chr17	-	52436893		4
chr17	-	52439851		4
chr17	-	52440567		2
chr17	-	52441059		4
chr17	-	52442227		4
chr17	-	52442679		1
chr17	-	52444078		2
chr17	-	52450203		2
chr17	-	52458280		1
chr17	-	52472938		1
chr17	-	52474257		1
chr17	-	52475281		1
chr17	-	52475620		1
chr17	-	52697668		3
chr17	-	52711539		3
chr17	-	52712724		3
chr17	-	52714301		2
chr17	-	52715679		3
chr17	-	52726716		2
chr17	-	52742970		3
chr17	-	52901056	1	1
chr17	-	52901098		1
chr17	-	52901099	1	
chr17	-	53225351		1
chr17	-	53235191		2
chr17	-	53236006		1
chr17	-	53236935	1	4
chr17	-	53238922	1	4
chr17	-	53248856	1	4
chr17	-	53255119	1	4
chr17	-	53256812	1	4
chr17	-	53262739	1	4
chr17	-	53268331	1	4
chr17	-	53270044	1	4
chr17	-	53272743	1	4
chr17	-	53298658	1	4
chr17	-	53458744		1
chr17	-	5350710		2
chr17	-	53641468		1
chr17	-	53695264		1
chr17	-	5372748		1
chr17	-	5374886		1
chr17	-	5379156		3
chr17	-	5379555		1
chr17	-	5381708		1
chr17	-	53977293		1
chr17	-	53979977		1
chr17	-	53987199		2
chr17	-	53995373		2
chr17	-	54019998		3
chr17	-	54023844		3
chr17	-	54028332		3
chr17	-	54039206		3
chr17	-	54042824		3
chr17	-	54045709		1
chr17	-	54047144		3
chr17	-	54052908		3
chr17	-	54055243		3
chr17	-	54055535		1
chr17	-	54105523		3
chr17	-	54206871		1
chr17	-	54255534		1
chr17	-	54500157		3
chr17	-	54501862		2
chr17	-	54502569		2
chr17	-	54503971		3
chr17	-	54504146		1
chr17	-	54506352		3
chr17	-	54517895		1
chr17	-	54541203		2
chr17	-	54545043		1
chr17	-	54545446		1
chr17	-	54556494		3
chr17	-	54587079		3
chr17	-	54624242		1
chr17	-	55015412		1
chr17	-	55019233		1
chr17	-	55167840		1
chr17	-	55178511		2
chr17	-	55179216		2
chr17	-	55182211		2
chr17	-	55183067		2
chr17	-	55195032		2
chr17	-	55197188		2
chr17	-	55198843		2
chr17	-	55204504		2
chr17	-	55204994		2
chr17	-	55215176		2
chr17	-	55216405		2
chr17	-	55266141		1
chr17	-	55268860		1
chr17	-	55272038		1
chr17	-	55274055		1
chr17	-	55275525		1
chr17	-	55279667		1
chr17	-	55281986		1
chr17	-	55282819		1
chr17	-	55285795		1
chr17	-	55286057		1
chr17	-	55288157		1
chr17	-	55288952		1
chr17	-	55290027		1
chr17	-	55292402		1
chr17	-	55294674		1
chr17	-	55295098		1
chr17	-	55296972		1
chr17	-	55308703		1
chr17	-	55310425		1
chr17	-	55315134		1
chr17	-	55323803		1
chr17	-	55326184		1
chr17	-	55328975		1
chr17	-	55331078		1
chr17	-	55337754		1
chr17	-	55339235		1
chr17	-	55341315		1
chr17	-	55342653		1
chr17	-	55353692		1
chr17	-	55355372		1
chr17	-	55359788		1
chr17	-	55366553		1
chr17	-	55367252		1
chr17	-	55373367		1
chr17	-	55373679		1
chr17	-	55376969		1
chr17	-	55377710		1
chr17	-	55377912		1
chr17	-	55382274		1
chr17	-	55382796		1
chr17	-	55384049		1
chr17	-	55387341		1
chr17	-	5538804		1
chr17	-	55389726		1
chr17	-	55391464		1
chr17	-	55403134		1
chr17	-	55434280		1
chr17	-	55434986		1
chr17	-	55467816		1
chr17	-	5587518		2
chr17	-	5588125		2
chr17	-	56094539		3
chr17	-	56109809		3
chr17	-	56121572		3
chr17	-	56123017		3
chr17	-	56124951		2
chr17	-	56130232		3
chr17	-	56189431		2
chr17	-	56203744		1
chr17	-	56204087		1
chr17	-	56233085		3
chr17	-	56248769		3
chr17	-	56252474		3
chr17	-	56274252		2
chr17	-	56322549		2
chr17	-	56420360		2
chr17	-	56422039		1
chr17	-	56474951		2
chr17	-	56476684		1
chr17	-	5648418		1
chr17	-	5648957		1
chr17	-	56579954		1
chr17	-	56603521		1
chr17	-	56682103		2
chr17	-	56683455		2
chr17	-	56684404		2
chr17	-	56685600		2
chr17	-	56687363		2
chr17	-	56688860		2
chr17	-	56689591		1
chr17	-	56691307		2
chr17	-	56698316		2
chr17	-	56701747		1
chr17	-	56730548		1
chr17	-	56731896		2
chr17	-	56735434		2
chr17	-	56738355		2
chr17	-	56772601		2
chr17	-	56851892		1
chr17	-	56852082		1
chr17	-	56853488		1
chr17	-	56865239		1
chr17	-	56866176		1
chr17	-	56867061		1
chr17	-	56868013		1
chr17	-	56869618		1
chr17	-	56870129		1
chr17	-	56870539		1
chr17	-	56871471		1
chr17	-	56873142		1
chr17	-	56874584		1
chr17	-	56877035		1
chr17	-	56880474		1
chr17	-	56882155		1
chr17	-	56882899		1
chr17	-	56884661		1
chr17	-	56885647		1
chr17	-	56890179		1
chr17	-	56890690		1
chr17	-	56893182		1
chr17	-	56895095		1
chr17	-	56896577		1
chr17	-	56902735		1
chr17	-	56906803		1
chr17	-	56908908		1
chr17	-	56909830		1
chr17	-	56910889		1
chr17	-	56911728		1
chr17	-	56913185		1
chr17	-	56932238		1
chr17	-	56942939		1
chr17	-	56947073		1
chr17	-	56979710		1
chr17	-	57020020		1
chr17	-	57076030		6
chr17	-	57083363		5
chr17	-	57095860		8
chr17	-	57101311		8
chr17	-	57103389		8
chr17	-	57106615		8
chr17	-	57115659		8
chr17	-	57145785		1
chr17	-	5719041		1
chr17	-	5723571		1
chr17	-	57386278		1
chr17	-	57386296		2
chr17	-	57387357		3
chr17	-	57388408		3
chr17	-	57391391		3
chr17	-	57393011		3
chr17	-	57393627		3
chr17	-	57399564		3
chr17	-	57399763		3
chr17	-	57403616		2
chr17	-	57405425		3
chr17	-	57410151		3
chr17	-	57446026		1
chr17	-	57553879		2
chr17	-	57556288		2
chr17	-	57556676		2
chr17	-	57557645		2
chr17	-	57572385		1
chr17	-	57574301		1
chr17	-	57575231		1
chr17	-	57583854		2
chr17	-	57584876		1
chr17	-	57615867		1
chr17	-	57618980		1
chr17	-	57620645		1
chr17	-	57621112		3
chr17	-	57621867		3
chr17	-	57624813		3
chr17	-	57625166		3
chr17	-	57626095		3
chr17	-	57629853		3
chr17	-	57667371		1
chr17	-	57670324		2
chr17	-	57671893		2
chr17	-	57675505		3
chr17	-	57678882		3
chr17	-	57679798		3
chr17	-	57682457		3
chr17	-	57697810		3
chr17	-	58051705		1
chr17	-	58080050		1
chr17	-	58109247		1
chr17	-	58213090		2
chr17	-	58213871		5
chr17	-	58215679		4
chr17	-	58218086		5
chr17	-	58219191		7
chr17	-	58219310		1
chr17	-	58220131		7
chr17	-	58222968		7
chr17	-	58223374		7
chr17	-	58223624		6
chr17	-	58230273		7
chr17	-	5823085		5
chr17	-	5827721		1
chr17	-	58305252	1	1
chr17	-	584961		1
chr17	-	58499049		3
chr17	-	58508134		4
chr17	-	58513110		4
chr17	-	58515876		3
chr17	-	58516925		3
chr17	-	58518849		4
chr17	-	58519012		1
chr17	-	58519973		4
chr17	-	58523718		3
chr17	-	58536165		1
chr17	-	58572526		3
chr17	-	585734		1
chr17	-	58575554		3
chr17	-	58576590		3
chr17	-	58577839		3
chr17	-	58590744		3
chr17	-	58605761		3
chr17	-	58609419		3
chr17	-	5861046		2
chr17	-	58634649		1
chr17	-	58652547		4
chr17	-	58652771		4
chr17	-	58653070		4
chr17	-	58653319		4
chr17	-	58655522		4
chr17	-	58655816		4
chr17	-	58656475		4
chr17	-	58656812		4
chr17	-	58657462		4
chr17	-	58657803		4
chr17	-	58658093		4
chr17	-	58658326		4
chr17	-	58658510		1
chr17	-	58660640		2
chr17	-	58666682		2
chr17	-	58667388		2
chr17	-	58668998		2
chr17	-	58670167		2
chr17	-	58672324		1
chr17	-	58673195		1
chr17	-	58674202		1
chr17	-	58674615		2
chr17	-	58674877		2
chr17	-	58675749		2
chr17	-	58676166		2
chr17	-	58677010		2
chr17	-	58682360		2
chr17	-	5868435		1
chr17	-	586895		1
chr17	-	58698755		3
chr17	-	58699134		3
chr17	-	58700522		3
chr17	-	58700789		3
chr17	-	58701124		3
chr17	-	58701406		3
chr17	-	58701918		3
chr17	-	58702114		3
chr17	-	58702343		3
chr17	-	58702605		3
chr17	-	58702903		3
chr17	-	58703189		3
chr17	-	58703692		3
chr17	-	58703929		3
chr17	-	58704684		3
chr17	-	58705120		3
chr17	-	58705463		3
chr17	-	58705835		3
chr17	-	58706169		3
chr17	-	58706561		3
chr17	-	58706767		3
chr17	-	58707134		3
chr17	-	58707965		3
chr17	-	58708260		3
chr17	-	58709064		2
chr17	-	58709390		2
chr17	-	58709687		2
chr17	-	58709997		1
chr17	-	58711743		2
chr17	-	58714069		2
chr17	-	58717081		3
chr17	-	587174		1
chr17	-	58717678		3
chr17	-	58718407		1
chr17	-	58718592		1
chr17	-	58724605		1
chr17	-	58725082		1
chr17	-	58725360		1
chr17	-	58725561		1
chr17	-	58725896		1
chr17	-	58732727		2
chr17	-	58733158		1
chr17	-	58734570		2
chr17	-	58738430		2
chr17	-	58747563		2
chr17	-	587487		1
chr17	-	58777121		2
chr17	-	58777381		2
chr17	-	58777630		2
chr17	-	58778020		2
chr17	-	58778342		2
chr17	-	58778600		2
chr17	-	58778698		1
chr17	-	58778723		1
chr17	-	58779184		1
chr17	-	58794662		1
chr17	-	58795762		1
chr17	-	58797278		1
chr17	-	58855575		1
chr17	-	58914584		1
chr17	-	58915441		1
chr17	-	59003436		1
chr17	-	5902613		1
