contig	strand	ss3	supp_refFlat	supp_ensGene
chr18	-	50714229		1
chr18	-	50720425		1
chr18	-	50722666		1
chr18	-	50748354	1	2
chr18	-	50748574	1	2
chr18	-	50748728	1	2
chr18	-	50752583	1	2
chr18	-	50753304	1	2
chr18	-	50753659	1	2
chr18	-	50755469		1
chr18	-	50758782	1	1
chr18	-	50787644		1
chr18	-	50787885		1
chr18	-	50788467		1
chr18	-	50788701		1
chr18	-	50789270		1
chr18	-	50789499		1
chr18	-	50790093		1
chr18	-	50790499		1
chr18	-	50790699		1
chr18	-	50791416		1
chr18	-	50792630		1
chr18	-	50792976		1
chr18	-	50793502		1
chr18	-	50793896		1
chr18	-	50794689		1
chr18	-	50794852		1
chr18	-	50795411		1
chr18	-	50795575		1
chr18	-	50796011		1
chr18	-	50796302		1
chr18	-	50800835		1
chr18	-	50818320		2
chr18	-	50818632		3
chr18	-	50819458		3
chr18	-	50820516		3
chr18	-	50823154		3
chr18	-	50824078		3
chr18	-	50825443		2
chr18	-	50825730		2
chr18	-	50827138		2
chr18	-	50828550		2
chr18	-	50830780		2
chr18	-	50830938		2
chr18	-	50831116		2
chr18	-	50831504		3
chr18	-	50834490		3
chr18	-	50834680		3
chr18	-	50836276		2
chr18	-	50839297		2
chr18	-	50843993		2
chr18	-	50845190		2
chr18	-	50845435		2
chr18	-	50845600		2
chr18	-	50847046		2
chr18	-	50847473		2
chr18	-	50847859		2
chr18	-	50850790		2
chr18	-	50850998		2
chr18	-	50851241		2
chr18	-	50854446		2
chr18	-	50855137		2
chr18	-	50855855		2
chr18	-	50856485		1
chr18	-	50867552		1
chr18	-	50873172		2
chr18	-	50874683		2
chr18	-	50875186		2
chr18	-	50876296		2
chr18	-	50877038		2
chr18	-	50879141		1
chr18	-	50906368		1
chr18	-	50908533		1
chr18	-	50908787		1
chr18	-	50908864		1
chr18	-	50909233		1
chr18	-	50909676		2
chr18	-	50909894		2
chr18	-	50910219		2
chr18	-	51010746		1
chr18	-	51021263		1
chr18	-	51021449		1
chr18	-	51021589		1
chr18	-	51021676		1
chr18	-	51022158		1
chr18	-	51028414		5
chr18	-	51028647		5
chr18	-	51032046		4
chr18	-	51032253		5
chr18	-	51032611		3
chr18	-	51036028		2
chr18	-	51036451		2
chr18	-	51036815		2
chr18	-	51037050		2
chr18	-	51037261		2
chr18	-	51037814		2
chr18	-	51037969		2
chr18	-	51038767		2
chr18	-	51039046		2
chr18	-	51039244		2
chr18	-	51039417		2
chr18	-	51040371		2
chr18	-	51040538		2
chr18	-	51041233		2
chr18	-	51041615		1
chr18	-	51044761		1
chr18	-	51056944		1
chr18	-	51057186		1
chr18	-	51058685		1
chr18	-	51061643		1
chr18	-	51061961		1
chr18	-	51064872		1
chr18	-	51065415		1
chr18	-	51066484		1
chr18	-	51066775		1
chr18	-	51067600		1
chr18	-	51068423		1
chr18	-	51069796		1
chr18	-	51070088		1
chr18	-	51071624		1
chr18	-	51077601		1
chr18	-	51078129		1
chr18	-	51079073		1
chr18	-	51082596		1
chr18	-	51082777		1
chr18	-	51083180		1
chr18	-	51087791		1
chr18	-	51088540		1
chr18	-	51100012		1
chr18	-	51148		1
chr18	-	51195882		1
chr18	-	51198167		2
chr18	-	51198692		2
chr18	-	51198878		2
chr18	-	51202699		2
chr18	-	51202925		2
chr18	-	51203304		2
chr18	-	51204629		2
chr18	-	51204830		2
chr18	-	51205610		2
chr18	-	51206665		2
chr18	-	51206959		2
chr18	-	51207267		2
chr18	-	51207636		2
chr18	-	51208090		2
chr18	-	51208374		2
chr18	-	51208804		2
chr18	-	51209250		2
chr18	-	51210449		1
chr18	-	51210914		2
chr18	-	51211718		2
chr18	-	51212042		2
chr18	-	51263344		1
chr18	-	51264031		1
chr18	-	51270346		1
chr18	-	51270693		1
chr18	-	51297503		1
chr18	-	51297725		1
chr18	-	51297923		1
chr18	-	51298507		1
chr18	-	51298655		1
chr18	-	51298759		1
chr18	-	51299209		1
chr18	-	51299658		1
chr18	-	51300034		1
chr18	-	51307199		1
chr18	-	51307438		1
chr18	-	51307643		1
chr18	-	51309171		1
chr18	-	51309392		1
chr18	-	51309580		1
chr18	-	51309765		1
chr18	-	51310367		1
chr18	-	51310616		1
chr18	-	51310657		1
chr18	-	51311221		1
chr18	-	51311250		1
chr18	-	51311662		1
chr18	-	51315300		1
chr18	-	51316118		1
chr18	-	51316416		1
chr18	-	51319063		1
chr18	-	51321114		1
chr18	-	51322024		1
chr18	-	51322260		1
chr18	-	51334415		1
chr18	-	51350860		1
chr18	-	51351295		1
chr18	-	51351629		1
chr18	-	51351872		1
chr18	-	51352264		1
chr18	-	51382232		1
chr18	-	51382242		1
chr18	-	51382295		1
chr18	-	51382516		2
chr18	-	51382663		2
chr18	-	51382992		2
chr18	-	51383172		2
chr18	-	51383366		2
chr18	-	51383618		2
chr18	-	51384785		2
chr18	-	51385908		2
chr18	-	51397143		1
chr18	-	51397323		1
chr18	-	51397888		1
chr18	-	51398096		1
chr18	-	51398355		1
chr18	-	51398570		1
chr18	-	51399237		1
chr18	-	51399457		1
chr18	-	51399639		1
chr18	-	51399960		1
chr18	-	51400612		1
chr18	-	51400843		1
chr18	-	51401052		1
chr18	-	51401682		1
chr18	-	51402047		1
chr18	-	51409012		1
chr18	-	51409794		2
chr18	-	51410179		3
chr18	-	51410421		3
chr18	-	51410622		3
chr18	-	51411424		3
chr18	-	51411747		3
chr18	-	51412005		3
chr18	-	51412302		3
chr18	-	51412583		3
chr18	-	51412889		3
chr18	-	51413143		1
chr18	-	51413661		1
chr18	-	51455402		1
chr18	-	51455805		1
chr18	-	51457888		1
chr18	-	5148080		2
chr18	-	5149014		1
chr18	-	51500160		4
chr18	-	51500333		4
chr18	-	51500617		4
chr18	-	51502719		4
chr18	-	51502938		4
chr18	-	51504408		3
chr18	-	51504734		4
chr18	-	51505680		4
chr18	-	51505861		4
chr18	-	51506106		2
chr18	-	51506133		1
chr18	-	51506522		4
chr18	-	51506681		4
chr18	-	51507068		2
chr18	-	51507138		1
chr18	-	51560929		2
chr18	-	51561098		2
chr18	-	51561350		2
chr18	-	51561545		2
chr18	-	51561745		2
chr18	-	51561952		2
chr18	-	51562288		2
chr18	-	51563704		2
chr18	-	51563983		1
chr18	-	51564503		2
chr18	-	51564741		2
chr18	-	51565104		2
chr18	-	51565948		2
chr18	-	51567199		2
chr18	-	51567413		2
chr18	-	51572649		3
chr18	-	51573024		3
chr18	-	51573241		3
chr18	-	51573899		3
chr18	-	51574215		3
chr18	-	51574458		3
chr18	-	51574861		3
chr18	-	51575242		3
chr18	-	51578295		3
chr18	-	51579099		3
chr18	-	51579262		3
chr18	-	51579757		1
chr18	-	51579781		2
chr18	-	51580052		2
chr18	-	51581186		2
chr18	-	51581648		2
chr18	-	51582540		3
chr18	-	51582812		3
chr18	-	51583021		3
chr18	-	51583309		3
chr18	-	51583560		3
chr18	-	51584009		3
chr18	-	51584289		3
chr18	-	51584590		3
chr18	-	51585030		3
chr18	-	51586204		3
chr18	-	51587559		3
chr18	-	51588008		3
chr18	-	51588637		3
chr18	-	51588844		3
chr18	-	51589959		1
chr18	-	51590475		3
chr18	-	51590814		3
chr18	-	51590953		3
chr18	-	51591168		3
chr18	-	51591583		3
chr18	-	51614564		1
chr18	-	51614809		1
chr18	-	51614980		1
chr18	-	51616064		1
chr18	-	51616454		1
chr18	-	51616605		1
chr18	-	51616785		1
chr18	-	51622093		1
chr18	-	51622571		1
chr18	-	51622817		1
chr18	-	51625283		1
chr18	-	51625614		1
chr18	-	51625894		1
chr18	-	51626507		1
chr18	-	51626765		1
chr18	-	51626912		1
chr18	-	51627288		1
chr18	-	51627575		1
chr18	-	51633325		1
chr18	-	51635325		3
chr18	-	51635796		3
chr18	-	51636078		3
chr18	-	51667914		1
chr18	-	51668569		1
chr18	-	51668727		1
chr18	-	51669487		1
chr18	-	51669857		1
chr18	-	51670226		1
chr18	-	51670535		1
chr18	-	51671210		1
chr18	-	51673062		1
chr18	-	51673937		1
chr18	-	51676614		1
chr18	-	51679065		1
chr18	-	51679232		1
chr18	-	51679865		1
chr18	-	51680067		1
chr18	-	51680382		1
chr18	-	51746555		1
chr18	-	51784531		3
chr18	-	51787835		3
chr18	-	51794698		3
chr18	-	51795708		3
chr18	-	51798065		3
chr18	-	51800182		3
chr18	-	51800372		3
chr18	-	51800869		2
chr18	-	51805309		2
chr18	-	51834364		4
chr18	-	51836389		4
chr18	-	51837720		3
chr18	-	51837939		3
chr18	-	51838190		3
chr18	-	51839300		2
chr18	-	51839877		3
chr18	-	51840133		3
chr18	-	51841704		4
chr18	-	51842172		4
chr18	-	51842770		2
chr18	-	51876311		2
chr18	-	51877809		2
chr18	-	51878134		2
chr18	-	51879054		2
chr18	-	51879903		2
chr18	-	51882989		2
chr18	-	51883720		2
chr18	-	51884366		2
chr18	-	51887958		2
chr18	-	51888762		2
chr18	-	51889739		2
chr18	-	51891249		2
chr18	-	51892055		2
chr18	-	51894293		2
chr18	-	51899148		1
chr18	-	51899368		1
chr18	-	51899986		2
chr18	-	51904296		2
chr18	-	51926448		1
chr18	-	51927223		1
chr18	-	51928195		1
chr18	-	51930064		1
chr18	-	51930482		1
chr18	-	51932932		1
chr18	-	51933980		1
chr18	-	51934657		1
chr18	-	51937613		1
chr18	-	51956311		1
chr18	-	51966582		1
chr18	-	51966864		1
chr18	-	51968879		1
chr18	-	51975748		1
chr18	-	51977149		1
chr18	-	51977872		1
chr18	-	51979854		1
chr18	-	51981394		1
chr18	-	51984046		1
chr18	-	51984470		1
chr18	-	51984881		1
chr18	-	51985564		1
chr18	-	51985847		1
chr18	-	51986533		1
chr18	-	51987354		1
chr18	-	51987509		1
chr18	-	51988115		1
chr18	-	51988426		1
chr18	-	51989251		1
chr18	-	51990360		1
chr18	-	52005827		1
chr18	-	52006009		1
chr18	-	52006021		1
chr18	-	52006440		1
chr18	-	52006876		1
chr18	-	52007544		1
chr18	-	52007771		1
chr18	-	52009345		1
chr18	-	52009689		1
chr18	-	52010114		1
chr18	-	52020819		1
chr18	-	52021354		1
chr18	-	52021608		1
chr18	-	52021795		1
chr18	-	52069885		1
chr18	-	52069992		1
chr18	-	52070137		2
chr18	-	52071316		2
chr18	-	52079726		6
chr18	-	52080122		5
chr18	-	52080287		5
chr18	-	52080686		6
chr18	-	52080893		6
chr18	-	52082189		5
chr18	-	52082463		4
chr18	-	52082874		5
chr18	-	52083177		2
chr18	-	52084286		9
chr18	-	52085175		8
chr18	-	52085390		3
chr18	-	52086032		4
chr18	-	52086447		4
chr18	-	52087518		3
chr18	-	52087893		4
chr18	-	52088120		3
chr18	-	52105324		4
chr18	-	52111407		1
chr18	-	52112043		1
chr18	-	52112439		1
chr18	-	52112583		1
chr18	-	52112885		1
chr18	-	52114097		1
chr18	-	52149270		1
chr18	-	52152835		2
chr18	-	52153387		1
chr18	-	52155844		2
chr18	-	52156310		2
chr18	-	52156531		2
chr18	-	52157948		2
chr18	-	52158199		2
chr18	-	52169724		2
chr18	-	52170705		1
chr18	-	52172348		2
chr18	-	52172554		2
chr18	-	52225033		1
chr18	-	52245378		2
chr18	-	52246164		2
chr18	-	52246517		2
chr18	-	52247490		2
chr18	-	52247664		1
chr18	-	52247790		2
chr18	-	52248438		2
chr18	-	52248598		2
chr18	-	52249779		2
chr18	-	52250001		2
chr18	-	52250241		2
chr18	-	52251031		2
chr18	-	52325		2
chr18	-	52542498		2
chr18	-	52542558	1	3
chr18	-	52543318	1	3
chr18	-	52543637	1	3
chr18	-	52544318	1	3
chr18	-	52545229	1	3
chr18	-	52545498	1	3
chr18	-	52547919	1	1
chr18	-	52548148	1	2
chr18	-	52548747	1	2
chr18	-	52569000		3
chr18	-	52570620		2
chr18	-	52571136		2
chr18	-	52573076		2
chr18	-	52575574		3
chr18	-	52576503		3
chr18	-	52578571		3
chr18	-	52578826		3
chr18	-	52581461		3
chr18	-	52709731		1
chr18	-	52710157		3
chr18	-	52710522		3
chr18	-	52711065		3
chr18	-	52711324		3
chr18	-	52711972		3
chr18	-	52712188		3
chr18	-	52712499		3
chr18	-	52714790		3
chr18	-	52717836		3
chr18	-	52718040		3
chr18	-	52718209		3
chr18	-	52718542		3
chr18	-	52719221		3
chr18	-	52719532		3
chr18	-	52720304		2
chr18	-	52722695		2
chr18	-	52723677		4
chr18	-	52724037		4
chr18	-	52724753		2
chr18	-	52725036		3
chr18	-	52725459		3
chr18	-	52725766		3
chr18	-	52726110		3
chr18	-	52726713		3
chr18	-	52727131		3
chr18	-	52727308		3
chr18	-	52728198		3
chr18	-	52728402		3
chr18	-	52732726		1
chr18	-	52733041		3
chr18	-	52733260		3
chr18	-	52733565		3
chr18	-	52733894		3
chr18	-	52734591		3
chr18	-	52734832		3
chr18	-	52735061		3
chr18	-	52735395		3
chr18	-	52735566		3
chr18	-	52735712		3
chr18	-	52735858		3
chr18	-	52736054		3
chr18	-	52736350		3
chr18	-	52751234		2
chr18	-	52751619		2
chr18	-	52751821		2
chr18	-	52752630		1
chr18	-	52753924		2
chr18	-	52756603	1	1
chr18	-	52757296	1	1
chr18	-	52757563	1	1
chr18	-	52758106	1	1
chr18	-	52758364	1	1
chr18	-	52761341		1
chr18	-	52763959		2
chr18	-	52764773		1
chr18	-	52764855		1
chr18	-	52765062		1
chr18	-	52766504		1
chr18	-	52767797		1
chr18	-	52768636		1
chr18	-	52769352		1
chr18	-	52769714		1
chr18	-	52769964		1
chr18	-	52777310		3
chr18	-	52777744		2
chr18	-	52777974		3
chr18	-	52778258		2
chr18	-	52778602		3
chr18	-	52779343		3
chr18	-	52794447		2
chr18	-	52794625		3
chr18	-	52794925		3
chr18	-	52795110		3
chr18	-	52795267		3
chr18	-	52795500		3
chr18	-	52796158		3
chr18	-	52796288		3
chr18	-	52796553		3
chr18	-	52797921		3
chr18	-	52798239		3
chr18	-	52798427		3
chr18	-	52799277		3
chr18	-	52799526		3
chr18	-	52799976		3
chr18	-	52800354		3
chr18	-	52800534		3
chr18	-	52801590		3
chr18	-	52802596		3
chr18	-	52802762		3
chr18	-	52803149		3
chr18	-	52804175		3
chr18	-	52804429		3
chr18	-	52805053		3
chr18	-	52805213		3
chr18	-	52805353		3
chr18	-	52805514		3
chr18	-	52805855		1
chr18	-	52805909		2
chr18	-	52806065		2
chr18	-	52806401		2
chr18	-	52816938		2
chr18	-	52817059		2
chr18	-	52817465		2
chr18	-	52817699		2
chr18	-	52818201		2
chr18	-	52821785		1
chr18	-	52822526		1
chr18	-	52822884		1
chr18	-	52823151		1
chr18	-	52823540		1
chr18	-	52823884		1
chr18	-	52825280		1
chr18	-	52825313		1
chr18	-	52825342		1
chr18	-	52825450		3
chr18	-	52826337		2
chr18	-	52826608		2
chr18	-	52827183		3
chr18	-	52828198		1
chr18	-	52829136		2
chr18	-	52829517		2
chr18	-	52829754		2
chr18	-	52830335		2
chr18	-	52831197		1
chr18	-	52834484		1
chr18	-	52834753		1
chr18	-	52835395		1
chr18	-	52835970		1
chr18	-	52836159		1
chr18	-	52836501		1
chr18	-	52836645		1
chr18	-	52836860		1
chr18	-	52837122		1
chr18	-	52847709		1
chr18	-	52847783		1
chr18	-	52848183		1
chr18	-	52848419		1
chr18	-	52848860		1
chr18	-	52851065		1
chr18	-	52854759		2
chr18	-	52855379		2
chr18	-	52855684		2
chr18	-	52855934		2
chr18	-	52859793		2
chr18	-	52860029		2
chr18	-	52861430		2
chr18	-	52861816		2
chr18	-	52862032		2
chr18	-	52863176		2
chr18	-	52864002		2
chr18	-	52864311		2
chr18	-	52864994		2
chr18	-	52868340		1
chr18	-	53034746	1	1
chr18	-	53035031	1	1
chr18	-	53035232	1	1
chr18	-	53035562	1	1
chr18	-	53039419	1	1
chr18	-	53039943	1	
chr18	-	53039948		1
chr18	-	53049237	1	3
chr18	-	53057925		1
chr18	-	53060454		1
chr18	-	53061001		1
chr18	-	53062970		4
chr18	-	53063331		4
chr18	-	53063872		3
chr18	-	53064203		3
chr18	-	53064379		3
chr18	-	53068071		4
chr18	-	53103852		3
chr18	-	53106598		1
chr18	-	53107886		3
chr18	-	53108699		2
chr18	-	53109808		3
chr18	-	53110274		3
chr18	-	53110713		3
chr18	-	53111782		3
chr18	-	53111959		3
chr18	-	53112183		3
chr18	-	53113115		3
chr18	-	53113894		3
chr18	-	53114185		3
chr18	-	53114338		3
chr18	-	53114701		3
chr18	-	53117540		3
chr18	-	53117942		3
chr18	-	53174476		1
chr18	-	53180372		1
chr18	-	53180670		1
chr18	-	53180950		1
chr18	-	53181369		1
chr18	-	53241828		1
chr18	-	53241869		1
chr18	-	53242032	2	5
chr18	-	53243501	2	4
chr18	-	53245726	2	4
chr18	-	53246553	2	4
chr18	-	53247137	2	4
chr18	-	53250059	2	5
chr18	-	53273090		2
chr18	-	53274695	1	2
chr18	-	53284386	1	2
chr18	-	53418388		1
chr18	-	53418474		1
chr18	-	53420005		1
chr18	-	53420023		1
chr18	-	53420309		2
chr18	-	53421199		2
chr18	-	53438197	1	4
chr18	-	53438893	1	4
chr18	-	53441558	1	4
chr18	-	53442088		2
chr18	-	53442727	1	2
chr18	-	53443393	1	4
chr18	-	53444428	1	4
chr18	-	53444641	1	4
chr18	-	53504819		1
chr18	-	53506116		1
chr18	-	53506753		2
chr18	-	53507322		2
chr18	-	53508917		2
chr18	-	53509995		2
chr18	-	53525837		2
chr18	-	53526751		2
chr18	-	53526998		2
chr18	-	53544808		2
chr18	-	53597623		1
chr18	-	53599302		1
chr18	-	53600117		1
chr18	-	53601891		1
chr18	-	53602536		1
chr18	-	53603808		1
chr18	-	53605539		1
chr18	-	53607137		1
chr18	-	53608483		1
chr18	-	53608737		1
chr18	-	53612837		1
chr18	-	53626339		1
chr18	-	53687641		2
chr18	-	53705301		1
chr18	-	53707403		1
chr18	-	53810920	1	1
chr18	-	53811116	1	1
chr18	-	53812586	1	1
chr18	-	53812881	1	1
chr18	-	53813101	1	1
chr18	-	53813276	1	1
chr18	-	53816752	1	1
chr18	-	53818056	1	1
chr18	-	53896872		2
chr18	-	53897158		1
chr18	-	53897395		2
chr18	-	53897667		2
chr18	-	53899554		2
chr18	-	53899808		2
chr18	-	53902427		2
chr18	-	53903013		2
chr18	-	53903233		1
chr18	-	53904741		2
chr18	-	53905283		2
chr18	-	53905592		2
chr18	-	53906451		2
chr18	-	53907037		1
chr18	-	53916651		1
chr18	-	53916900		1
chr18	-	53917169		1
chr18	-	53917331		1
chr18	-	53917477		1
chr18	-	53918370		1
chr18	-	53919395		1
chr18	-	53933045		1
chr18	-	53935380		1
chr18	-	53935770		2
chr18	-	53959299		1
chr18	-	53959665		1
chr18	-	53985192		1
chr18	-	53991550		1
chr18	-	54026128		1
chr18	-	54026489		1
chr18	-	54088435		1
chr18	-	54187628		1
chr18	-	54188388		1
chr18	-	54217224		1
chr18	-	54217777		1
chr18	-	54218644		1
chr18	-	54227521		1
chr18	-	54228275		1
chr18	-	54236813		1
chr18	-	54280825		3
chr18	-	54313712		1
chr18	-	54315873		2
chr18	-	54316319		1
chr18	-	54361894		3
chr18	-	54363523		3
chr18	-	54365222		3
chr18	-	54365504		3
chr18	-	54365898		3
chr18	-	54366876		3
chr18	-	54367224		3
chr18	-	54367410		3
chr18	-	54371781		2
chr18	-	54372504		3
chr18	-	54372709		3
chr18	-	54373202		3
chr18	-	54374125		3
chr18	-	54374263		3
chr18	-	54375088		3
chr18	-	54379717		3
chr18	-	54380768		1
chr18	-	54381292		1
chr18	-	54441107		1
chr18	-	54469219	1	3
chr18	-	54470874	1	3
chr18	-	54472691	1	3
chr18	-	54473077	1	3
chr18	-	54473802		1
chr18	-	54474599	1	3
chr18	-	54475417	1	2
chr18	-	54476143	1	3
chr18	-	54476771	1	3
chr18	-	54477266	1	3
chr18	-	54478694	1	3
chr18	-	54553873		2
chr18	-	54554277		2
chr18	-	54554818		2
chr18	-	54555181		2
chr18	-	54555493		2
chr18	-	54560792		2
chr18	-	54561152		2
chr18	-	54566572		2
chr18	-	54571259		2
chr18	-	54571581		2
chr18	-	54573452		2
chr18	-	54581523		1
chr18	-	54692533		6
chr18	-	54692771		6
chr18	-	54694356		6
chr18	-	54694795		6
chr18	-	54695100		5
chr18	-	54695115		1
chr18	-	54696780		6
chr18	-	54697219		5
chr18	-	54697407		5
chr18	-	54697410		1
chr18	-	54697651		4
chr18	-	54698152		6
chr18	-	54698563		6
chr18	-	54698910		6
chr18	-	54699143		6
chr18	-	54699851		6
chr18	-	54700403		6
chr18	-	54700867		6
chr18	-	54701350		6
chr18	-	54701859		6
chr18	-	54702038		6
chr18	-	54703431		6
chr18	-	54705209		6
chr18	-	54705571		6
chr18	-	54706916		5
chr18	-	54707777		6
chr18	-	54710086		6
chr18	-	54710367		2
chr18	-	54730563		1
chr18	-	54731426		1
chr18	-	54732954		1
chr18	-	54733569		1
chr18	-	54734584		1
chr18	-	54735934		1
chr18	-	54736339		1
chr18	-	54736808		1
chr18	-	54737704		1
chr18	-	54738519		1
chr18	-	54739075		1
chr18	-	54742094		1
chr18	-	54743892		1
chr18	-	54744574		1
chr18	-	54746704		1
chr18	-	54750002		1
chr18	-	54750552		1
chr18	-	54752108		1
chr18	-	54826290		1
chr18	-	54943751		4
chr18	-	54943980		3
chr18	-	54944594		4
chr18	-	54946345		4
chr18	-	54946551		3
chr18	-	54946971		4
chr18	-	54947172		3
chr18	-	54947644		4
chr18	-	54948166		4
chr18	-	54948898		4
chr18	-	54950051		4
chr18	-	54950432		4
chr18	-	54971897		2
chr18	-	54982450		1
chr18	-	54982751		2
chr18	-	55013973		1
chr18	-	55014290		1
chr18	-	55014780		2
chr18	-	55017512		2
chr18	-	55017909		2
chr18	-	55018204		1
chr18	-	55034185		1
chr18	-	55034535		1
chr18	-	55036453		2
chr18	-	55038183		1
chr18	-	55051626		6
chr18	-	55052053		5
chr18	-	55052197		6
chr18	-	55052438		6
chr18	-	55052649		6
chr18	-	55053814		6
chr18	-	55054089		6
chr18	-	55054525		5
chr18	-	55055159		6
chr18	-	55055335		6
chr18	-	55055449		6
chr18	-	55056296		6
chr18	-	55056708		6
chr18	-	55058554		6
chr18	-	55058738		5
chr18	-	55060043		6
chr18	-	55110256		1
chr18	-	55131757	1	3
chr18	-	55132925	1	3
chr18	-	55133163	1	3
chr18	-	55134335	1	3
chr18	-	55136035	1	3
chr18	-	55136865	1	3
chr18	-	55137470	1	2
chr18	-	55139592	1	2
chr18	-	55155792		1
chr18	-	55156332		1
chr18	-	55156564		1
chr18	-	55157984		1
chr18	-	55160202		1
chr18	-	55161675		1
chr18	-	55161876		2
chr18	-	55217367		4
chr18	-	55218025		4
chr18	-	55218910		4
chr18	-	55219752		4
chr18	-	55220692		4
chr18	-	55223033		4
chr18	-	55223363		3
chr18	-	55224107		4
chr18	-	55226524		2
chr18	-	55297073		1
chr18	-	55297917		1
chr18	-	55298444		1
chr18	-	55298790		1
chr18	-	55300586		1
chr18	-	55301945		1
chr18	-	55302384		1
chr18	-	55304654		1
chr18	-	55306122		1
chr18	-	55307311		1
chr18	-	55308260		1
chr18	-	55309285		1
chr18	-	55364978		7
chr18	-	55365597		6
chr18	-	55366259		7
chr18	-	55367133		7
chr18	-	55369475		6
chr18	-	55369769		2
chr18	-	55369772		5
chr18	-	55370971		7
chr18	-	55372620		7
chr18	-	55373570		6
chr18	-	55374014		3
chr18	-	55378920		1
chr18	-	55379479		2
chr18	-	55380588		2
chr18	-	55432615		1
chr18	-	55432883		1
chr18	-	55434497		1
chr18	-	55490099		2
chr18	-	55490505		2
chr18	-	55493535		1
chr18	-	55493540		1
chr18	-	55496313		1
chr18	-	55539521		2
chr18	-	55550101		2
chr18	-	55556375		2
chr18	-	55557948		1
chr18	-	55566727		2
chr18	-	55567412		1
chr18	-	55569076		3
chr18	-	55571736		3
chr18	-	55584457		2
chr18	-	55587059		1
chr18	-	55594422		2
chr18	-	55604121		2
chr18	-	55611310		2
chr18	-	55612418		2
chr18	-	55636592		1
chr18	-	5564618	1	1
chr18	-	55646564		1
chr18	-	55654659		1
chr18	-	55655478		1
chr18	-	55656602		1
chr18	-	55659743		1
chr18	-	5567568	1	1
chr18	-	5568917	1	1
chr18	-	56417		2
chr18	-	57717		2
chr18	-	5812716		1
chr18	-	5816796		1
chr18	-	5817596		1
chr18	-	5818326		1
chr18	-	5822246		1
chr18	-	60434		2
chr18	-	62078		2
chr18	-	6283120		1
chr18	-	6283390		4
chr18	-	6303318		4
chr18	-	6308555		3
chr18	-	63223		2
chr18	-	6330460		3
chr18	-	6345815		1
chr18	-	6426604		4
chr18	-	6431332		4
chr18	-	6433564		4
chr18	-	6446486		4
chr18	-	6447294		1
chr18	-	6448090		4
chr18	-	6449791		3
chr18	-	6470704		1
chr18	-	6473821		2
chr18	-	6590429		1
chr18	-	6591183		1
chr18	-	6591320		1
chr18	-	6594516		1
chr18	-	6604989		1
chr18	-	6616071		1
chr18	-	6648020		3
chr18	-	6655639		3
chr18	-	6658308		3
chr18	-	6659630		3
chr18	-	6664678		3
chr18	-	6665315		3
chr18	-	6693497		3
chr18	-	6694665		3
chr18	-	6695531		3
chr18	-	6701142		3
chr18	-	6701894		3
chr18	-	6708246		3
chr18	-	6709266		3
chr18	-	6717785		3
chr18	-	6732800		3
chr18	-	6734990		3
chr18	-	6737156		3
chr18	-	6743788		3
chr18	-	6748944		2
chr18	-	6755317		3
chr18	-	6757294		3
chr18	-	6760278		3
chr18	-	6794095		3
chr18	-	6799957		3
chr18	-	6842833		3
chr18	-	68579		2
chr18	-	6877657		3
chr18	-	6893871		3
chr18	-	6949484		2
chr18	-	70537		2
chr18	-	7083883		3
chr18	-	7174346		1
chr18	-	7213143		2
chr18	-	7215755		2
chr18	-	752309		1
chr18	-	754630		1
chr18	-	7702508		1
chr18	-	8120415		1
chr18	-	8121805		1
chr18	-	8207340		1
chr18	-	8638256		1
chr18	-	8641527		1
chr18	-	8759537		1
chr18	-	8794354		1
chr18	-	9031020		2
chr18	-	9052957		2
chr18	-	9150429		2
chr18	-	9373572		1
chr18	-	9415253		3
chr18	-	9455023		3
chr18	-	9462151		3
chr18	-	9595598		3
chr18	-	9638002		2
chr18	-	9670289		3
chr18	-	9725763		3
chr18	-	9732294		3
chr18	-	9732915		2
chr18	-	9732917		1
chr18	-	9738789		1
chr18	-	9739661		3
chr18	-	9804382		2
chr18	-	9805212		1
chr18	-	9805392		1
chr18	-	9807798		2
chr18	-	9814400		1
chr18	-	9814516		2
chr18	-	9815188		2
chr18	-	9821124		1
chr18	-	9821154		1
chr18	-	9821166		1
chr18	-	9824585		3
chr18	-	9824783		3
chr18	-	9843249		3
chr18	-	9845150		3
chr18	-	9881800		3
chr18	-	9883407		3
chr18	-	9884939		3
chr18	-	9892860		3
chr18	-	9919117		2
chr18	-	9919130		1
chr19	+	1006062		2
chr19	+	1028701		2
chr19	+	1029217		2
chr19	+	1042680		2
chr19	+	1064164		2
chr19	+	1076466		2
chr19	+	1092741		2
chr19	+	1110790		2
chr19	+	1112063		2
chr19	+	1113421		2
chr19	+	1118176		2
chr19	+	1123443		2
chr19	+	1143483		2
chr19	+	1147444		2
chr19	+	11673070		2
chr19	+	11673938		2
chr19	+	11674294		1
chr19	+	11683612		1
chr19	+	11684453		1
chr19	+	1184938		1
chr19	+	1186366		1
chr19	+	12013349		4
chr19	+	12023023		4
chr19	+	12024092		4
chr19	+	12027808		5
chr19	+	12040521		4
chr19	+	12049056		4
chr19	+	12056555		4
chr19	+	12061581		4
chr19	+	12077230		2
chr19	+	12081403		2
chr19	+	12091294		3
chr19	+	12095423		3
chr19	+	12102837		3
chr19	+	12110568		3
chr19	+	12113263		3
chr19	+	12120357		3
chr19	+	12127584		3
chr19	+	12170882		5
chr19	+	12173670		5
chr19	+	12178432		5
